gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
OR10H2	6.6854	1.6160	0.0156	6.31e-20	2.14e-19	up	yes
KRTAP20-2	6.6823	1.5240	0.0208	1.01e-17	3.15e-17	up	yes
DEFB125	6.6804	1.9980	0.0573	9.75e-25	3.99e-24	up	yes
MS4A8	6.6769	2.1400	0.2708	6.67e-31	3.39e-30	up	yes
TAS2R16	6.6766	1.7540	0.0000	2.42e-21	8.66e-21	up	yes
CT45A5	6.6669	158.8160	28.2083	5.36e-113	9.10e-111	up	yes
OR5I1	6.6648	1.6600	0.0000	1.59e-21	5.73e-21	up	yes
HTR4	6.6614	13.6820	1.3385	7.74e-101	7.15e-99	up	yes
NOX3	6.6610	3.5760	0.4167	2.12e-47	1.86e-46	up	yes
OR51B2	6.6602	4.7800	0.3854	5.07e-64	7.77e-63	up	yes
TRIM64C	6.6585	1.6680	0.0104	3.35e-21	1.19e-20	up	yes
PCP4	6.6561	3.6200	0.2031	3.34e-36	2.03e-35	up	yes
UGT1A4	6.6549	2.0480	0.0833	2.08e-28	9.73e-28	up	yes
OR4C13	6.6539	1.7680	0.0208	1.32e-24	5.37e-24	up	yes
OR1L3	6.6539	5.5000	0.4271	5.49e-67	9.45e-66	up	yes
OR10K1	6.6507	224.2560	22.6510	1.10e-135	6.09e-133	up	yes
PATE3	6.6481	3.8260	0.3125	5.39e-61	7.42e-60	up	yes
GPX6	6.6466	4.0700	0.2604	5.56e-66	9.14e-65	up	yes
RD3L	6.6401	2.5060	0.0938	2.71e-42	2.00e-41	up	yes
OLIG3	6.6384	1.7520	0.0677	1.11e-22	4.18e-22	up	yes
DEFB126	6.6376	1.5660	0.0052	5.06e-19	1.65e-18	up	yes
USP17L23	6.6375	2.0360	0.1510	2.65e-16	7.73e-16	up	yes
MTNR1B	6.6353	4.2080	0.2500	1.42e-66	2.40e-65	up	yes
TAS2R38	6.6322	2.2620	1.1198	4.70e-36	2.84e-35	up	yes
TRIM49	6.6320	6.0480	1.4323	8.78e-28	4.01e-27	up	yes
OR8B12	6.6310	4.1240	0.6615	1.48e-52	1.54e-51	up	yes
TXNDC8	6.6213	5.6640	0.5469	3.82e-75	9.31e-74	up	yes
CT45A1	6.6180	1.9800	0.1042	1.83e-20	6.34e-20	up	yes
GPR149	6.6114	17.3460	1.0104	2.34e-107	3.19e-105	up	yes
KRT77	6.6073	6.3100	0.2448	9.12e-38	5.81e-37	up	yes
TRIM49C	6.5958	5.7180	0.8854	3.36e-22	1.24e-21	up	yes
OR8U3	6.5916	1.6300	0.0000	6.30e-22	2.30e-21	up	yes
SATL1	6.5910	324.3640	46.1458	1.80e-135	9.68e-133	up	yes
OR1A2	6.5893	1.5620	0.0000	1.59e-21	5.73e-21	up	yes
AGTR2	6.5856	4.0000	0.6302	4.05e-32	2.14e-31	up	yes
ATP10B	6.5841	291.2520	28.3854	2.74e-135	1.43e-132	up	yes
PTH	6.5802	2.3700	0.0625	1.38e-44	1.10e-43	up	yes
UNC93A	6.5785	2.5440	0.0208	2.10e-26	9.12e-26	up	yes
PDYN	6.5784	3.5060	0.2865	2.82e-58	3.50e-57	up	yes
TMEM174	6.5775	3.0540	0.3646	2.28e-46	1.93e-45	up	yes
FSHB	6.5636	1.7560	0.0365	9.27e-29	4.39e-28	up	yes
REG3G	6.5619	1.7700	0.0365	1.28e-26	5.61e-26	up	yes
MUC19	6.5618	46.2100	8.8854	2.27e-130	8.97e-128	up	yes
OR10S1	6.5593	1.6000	0.0104	1.40e-23	5.46e-23	up	yes
AGXT2	6.5552	5.1300	1.2969	5.00e-44	3.91e-43	up	yes
IFNA10	6.5519	1.6400	0.0365	5.70e-21	2.01e-20	up	yes
SSX3	6.5464	9.1560	0.8125	1.93e-89	9.57e-88	up	yes
ZNF735	6.5454	1.5400	0.0156	4.83e-22	1.77e-21	up	yes
CCDC172	6.5450	6.4580	0.8021	7.38e-78	2.03e-76	up	yes
SSX4B	6.5338	3.3100	0.2969	6.08e-54	6.58e-53	up	yes
SMCP	6.5330	1.8300	0.1042	3.52e-25	1.47e-24	up	yes
TAAR2	6.5217	1.5860	0.0156	2.95e-22	1.09e-21	up	yes
OR51A2	6.5181	1.3520	0.2969	3.25e-15	8.99e-15	up	yes
OR2AJ1	6.5181	3.8100	0.4583	1.20e-54	1.33e-53	up	yes
OR9G1	6.5176	8.0960	0.7396	6.33e-68	1.14e-66	up	yes
OR4X2	6.5135	1.4340	0.0104	2.50e-20	8.61e-20	up	yes
KPRP	6.5132	14.0600	1.1198	1.65e-34	9.46e-34	up	yes
OR1J4	6.5112	4.4660	0.5625	1.83e-58	2.28e-57	up	yes
UGT1A8	6.5081	3.3780	0.3385	1.80e-31	9.34e-31	up	yes
PRR20A	6.5053	1.6980	0.0521	3.32e-24	1.32e-23	up	yes
PRR20B	6.5053	1.6980	0.0521	3.32e-24	1.32e-23	up	yes
PRR20D	6.5053	1.6980	0.0521	3.32e-24	1.32e-23	up	yes
PRR20E	6.5053	1.6980	0.0521	3.32e-24	1.32e-23	up	yes
CFHR2	6.5037	50.9740	8.9375	1.65e-117	3.27e-115	up	yes
IFNA16	6.4973	1.6080	0.0365	1.95e-21	7.00e-21	up	yes
NMUR2	6.4970	3.6300	0.3385	5.85e-55	6.56e-54	up	yes
MIPOL1	6.4867	4084.6320	533.8542	2.08e-177	8.05e-174	up	yes
SLC5A7	6.4860	14.0860	1.7031	3.13e-89	1.54e-87	up	yes
MMP20	6.4791	3.6380	0.6458	3.17e-62	4.55e-61	up	yes
MEP1A	6.4787	5.5080	0.5833	6.99e-51	6.93e-50	up	yes
TAS2R39	6.4664	4.1940	0.1927	8.84e-64	1.34e-62	up	yes
TAAR1	6.4603	2.9320	0.3073	5.25e-37	3.27e-36	up	yes
OR9A1P	6.4585	4.0400	1.1615	1.69e-57	2.06e-56	up	yes
LUZP4	6.4528	2.4800	0.1198	1.21e-26	5.30e-26	up	yes
GOLGA6L2	6.4522	27.9080	3.6302	7.05e-106	8.59e-104	up	yes
KIF2B	6.4504	1.5140	0.2500	2.74e-23	1.06e-22	up	yes
LIPF	6.4502	3.8200	0.3021	3.13e-53	3.33e-52	up	yes
TRIM49B	6.4482	5.8940	3.3229	2.50e-22	9.27e-22	up	yes
GAGE12F	6.4386	4.1300	0.6927	5.36e-27	2.39e-26	up	yes
ZNF705G	6.4302	6.2900	1.0625	1.01e-77	2.74e-76	up	yes
TRIML1	6.4280	1.7860	0.2865	1.99e-27	8.99e-27	up	yes
OR6K6	6.4189	1.4560	0.0000	5.90e-23	2.25e-22	up	yes
OR51G1	6.4173	1.4420	0.0000	4.97e-20	1.69e-19	up	yes
KCNH5	6.4144	25.1600	4.0260	4.65e-111	7.57e-109	up	yes
SSTR4	6.4132	3.7000	0.3698	1.11e-49	1.05e-48	up	yes
OR8D2	6.4102	3.5180	0.2969	4.01e-46	3.35e-45	up	yes
OR2Y1	6.4020	1.5420	0.0833	3.24e-20	1.11e-19	up	yes
HTR3E	6.3998	3.2920	0.1667	2.69e-60	3.60e-59	up	yes
ISX	6.3995	2.3140	0.0938	2.52e-44	1.99e-43	up	yes
KRT6C	6.3987	2.2800	0.1979	5.75e-25	2.37e-24	up	yes
TRIM42	6.3948	2.2020	0.2135	7.79e-44	6.05e-43	up	yes
TP53TG3B	6.3942	2.7460	0.4635	9.90e-25	4.05e-24	up	yes
CFAP54	6.3916	953.2740	136.1510	3.98e-176	1.29e-172	up	yes
OR4A5	6.3884	1.3300	0.0052	9.60e-19	3.10e-18	up	yes
TPTE	6.3874	13.1440	1.5208	8.71e-93	5.22e-91	up	yes
OR4F3	6.3855	14.8740	1.7396	8.37e-68	1.50e-66	up	yes
SLCO1A2	6.3853	104.0260	21.1354	1.15e-103	1.28e-101	up	yes
OR4D5	6.3846	1.4200	0.0000	4.91e-21	1.74e-20	up	yes
SMIM21	6.3827	6.4400	1.0469	6.51e-67	1.12e-65	up	yes
GJA8	6.3817	1.7280	0.5885	3.47e-24	1.38e-23	up	yes
RETNLB	6.3769	1.6640	0.0469	7.11e-26	3.03e-25	up	yes
CALHM4	6.3736	5.8700	1.4427	7.46e-60	9.82e-59	up	yes
OR2D3	6.3712	9.6780	0.5365	1.15e-75	2.85e-74	up	yes
MARCHF11	6.3711	1.7480	0.0729	5.28e-24	2.09e-23	up	yes
PRPS1L1	6.3682	1.4420	0.0417	2.66e-22	9.86e-22	up	yes
KPNA7	6.3623	2.2180	0.2917	2.25e-25	9.43e-25	up	yes
REG3A	6.3592	1.6920	0.0885	1.15e-21	4.15e-21	up	yes
GABRG1	6.3556	10.5480	1.4583	1.29e-64	2.01e-63	up	yes
AKAP4	6.3541	3.1940	0.3698	7.47e-29	3.55e-28	up	yes
OR10X1	6.3521	1.3100	0.0052	1.36e-18	4.36e-18	up	yes
OR10H1	6.3520	313.9500	38.9062	2.94e-143	2.85e-140	up	yes
POM121L2	6.3484	2.1420	0.2656	1.11e-38	7.36e-38	up	yes
OR5B3	6.3475	1.5560	0.0990	1.36e-21	4.90e-21	up	yes
OR14K1	6.3453	3.3640	0.2396	2.31e-53	2.46e-52	up	yes
PRAMEF14	6.3445	2.9320	0.4010	5.42e-24	2.14e-23	up	yes
OR8B4	6.3387	2.9160	0.1302	2.21e-43	1.69e-42	up	yes
UBE2NL	6.3320	1.8040	0.1198	9.35e-30	4.57e-29	up	yes
SSX5	6.3274	9.2560	1.1979	4.21e-88	1.92e-86	up	yes
OR5F1	6.3209	1.3440	0.0104	7.90e-19	2.56e-18	up	yes
TMPRSS7	6.3133	6.0080	1.2135	3.06e-68	5.56e-67	up	yes
GK2	6.3124	2.4720	0.1719	2.08e-44	1.65e-43	up	yes
DEFB121	6.3114	1.2560	0.0052	1.37e-18	4.40e-18	up	yes
OR8H2	6.3074	11.7780	1.7969	4.98e-89	2.41e-87	up	yes
BPIFA3	6.3044	11.1460	0.3125	4.73e-84	1.77e-82	up	yes
DCAF12L1	6.3044	2.2840	0.2292	4.28e-34	2.43e-33	up	yes
OR4D11	6.3038	1.3440	0.0417	1.18e-18	3.79e-18	up	yes
OOSP4B	6.3036	1.5700	0.0781	3.20e-28	1.48e-27	up	yes
ZPBP	6.2998	8.9040	0.6875	8.14e-78	2.23e-76	up	yes
AHSG	6.2989	2.5280	0.3906	2.31e-28	1.08e-27	up	yes
SCN1A	6.2958	73.1920	8.7396	2.57e-141	2.08e-138	up	yes
NRSN1	6.2934	7.6200	1.1458	1.76e-65	2.84e-64	up	yes
UNC5D	6.2909	19.7960	2.2969	1.80e-77	4.80e-76	up	yes
GRXCR2	6.2896	2.3080	0.4531	2.01e-35	1.19e-34	up	yes
LRIT2	6.2856	1.9620	0.0885	1.27e-30	6.38e-30	up	yes
SLC7A13	6.2810	6.1920	0.6719	2.99e-81	9.65e-80	up	yes
RFX6	6.2791	4.0220	0.4688	1.02e-38	6.73e-38	up	yes
CSMD1	6.2736	133.4000	16.9323	2.22e-139	1.54e-136	up	yes
LRRC72	6.2688	2.1320	0.4219	6.60e-35	3.84e-34	up	yes
OR8U8	6.2685	1.2040	0.0000	1.50e-10	3.29e-10	up	yes
GNGT1	6.2676	3.3920	0.3802	5.73e-57	6.88e-56	up	yes
OR6A2	6.2670	29.6520	1.7135	1.80e-101	1.76e-99	up	yes
OR52E1	6.2666	1.4180	0.0365	3.40e-19	1.12e-18	up	yes
UGT2A1	6.2663	15.4800	1.6615	3.77e-106	4.72e-104	up	yes
HMGB4	6.2649	4.2500	0.4688	4.30e-62	6.15e-61	up	yes
RGS21	6.2625	2.6980	0.2344	2.80e-49	2.61e-48	up	yes
OR2Z1	6.2616	1.4420	0.0260	2.26e-23	8.77e-23	up	yes
LINC02218	6.2586	3.3580	0.2396	3.50e-42	2.58e-41	up	yes
PLPPR1	6.2579	3.2260	0.5208	4.33e-36	2.62e-35	up	yes
GRID2	6.2576	17.4720	3.1250	4.79e-68	8.65e-67	up	yes
TFDP3	6.2560	1.8340	0.1458	3.37e-28	1.56e-27	up	yes
PCDH15	6.2516	59.0320	9.2031	1.04e-113	1.82e-111	up	yes
LIN28B	6.2506	17.0720	1.9948	2.00e-101	1.93e-99	up	yes
PPIAL4D	6.2503	4.3060	0.4740	5.27e-34	2.99e-33	up	yes
LGALS13	6.2479	1.3020	0.2344	3.19e-21	1.14e-20	up	yes
TRPC7	6.2466	3.4440	0.6042	2.89e-43	2.20e-42	up	yes
KRTAP19-4	6.2432	1.1600	0.0156	6.52e-16	1.87e-15	up	yes
ADAM18	6.2418	4.7200	0.6042	1.10e-68	2.04e-67	up	yes
OR2T33	6.2325	78.0120	14.9115	6.42e-141	4.78e-138	up	yes
TP53TG3F	6.2281	1.5600	0.1354	2.46e-19	8.14e-19	up	yes
ARSH	6.2219	2.1580	0.2396	1.74e-31	9.04e-31	up	yes
OR5AK3P	6.2219	1.3980	0.0312	1.55e-23	6.04e-23	up	yes
SLCO6A1	6.2205	3.1660	0.3125	1.68e-43	1.29e-42	up	yes
PDHA2	6.2154	1.2540	0.0052	7.11e-21	2.50e-20	up	yes
SPATA31A1	6.2112	1.5920	0.0312	2.49e-19	8.24e-19	up	yes
ACTBL2	6.2096	5.1300	0.5990	4.25e-51	4.23e-50	up	yes
TAT	6.2018	44.0400	8.2760	3.04e-112	5.09e-110	up	yes
OR2L13	6.2012	3.2800	0.9271	1.30e-40	9.10e-40	up	yes
KCNK18	6.1990	1.2340	0.0052	1.00e-18	3.23e-18	up	yes
PAH	6.1982	14.4040	1.2135	4.05e-79	1.17e-77	up	yes
CFAP47	6.1928	13.0020	2.0469	8.60e-71	1.73e-69	up	yes
ZNF705D	6.1899	6.7200	0.6094	6.41e-67	1.10e-65	up	yes
MORC1	6.1891	8.0800	1.0833	1.18e-65	1.92e-64	up	yes
GARIN6	6.1847	7.5240	0.4635	2.62e-74	6.17e-73	up	yes
TSGA13	6.1830	12.5160	3.2344	1.65e-79	4.87e-78	up	yes
TMEM132D	6.1829	12.0660	1.8438	4.10e-62	5.87e-61	up	yes
VWDE	6.1760	17.8620	1.6458	5.52e-93	3.37e-91	up	yes
DAOA	6.1732	2.5140	0.4062	8.73e-44	6.76e-43	up	yes
KRT84	6.1677	1.8700	0.3021	1.33e-31	6.93e-31	up	yes
OR4A16	6.1645	1.9580	0.3750	4.58e-26	1.97e-25	up	yes
ENAM	6.1643	33.7120	4.2031	1.50e-108	2.16e-106	up	yes
OR5H6	6.1572	1.3580	0.0260	2.50e-22	9.28e-22	up	yes
LRRC31	6.1547	5.1440	0.9896	1.57e-66	2.64e-65	up	yes
KRTAP21-1	6.1544	1.0800	0.0156	1.34e-16	3.97e-16	up	yes
PCSK5	6.1539	14217.7140	1520.6094	1.32e-167	2.56e-164	up	yes
OR6C76	6.1527	1.1720	0.0104	2.83e-19	9.31e-19	up	yes
OR1N2	6.1484	3.4320	0.3281	7.06e-56	8.12e-55	up	yes
PGK2	6.1482	1.7180	0.1146	2.02e-30	1.01e-29	up	yes
MROH2B	6.1468	9.0180	1.4219	6.41e-73	1.42e-71	up	yes
OR1E2	6.1429	2.2080	0.1562	4.63e-40	3.20e-39	up	yes
STOML3	6.1386	2.5200	0.3385	1.10e-34	6.36e-34	up	yes
OR8S1	6.1380	1.5560	0.0990	1.69e-27	7.63e-27	up	yes
RXFP2	6.1377	7.4420	0.6875	3.04e-63	4.53e-62	up	yes
OR6Q1	6.1374	1.1580	0.0052	1.41e-17	4.35e-17	up	yes
PASD1	6.1371	3.1260	0.6771	2.15e-44	1.70e-43	up	yes
ZP4	6.1357	1.9000	0.2344	5.56e-25	2.29e-24	up	yes
OR56A5	6.1352	1.4360	0.0312	1.24e-26	5.44e-26	up	yes
MS4A13	6.1350	1.4140	0.2865	6.76e-23	2.57e-22	up	yes
GML	6.1344	1.9760	0.1615	3.39e-36	2.06e-35	up	yes
UGT2B11	6.1336	5.5200	0.8021	3.14e-63	4.67e-62	up	yes
CPLX2	6.1328	8.6400	0.6354	9.89e-81	3.09e-79	up	yes
MAGEB6	6.1310	1.2140	0.0156	7.78e-19	2.52e-18	up	yes
GRIN2B	6.1259	76.1360	9.0000	2.49e-126	8.06e-124	up	yes
IAPP	6.1246	18.2600	2.9896	1.51e-92	8.88e-91	up	yes
POU3F4	6.1189	6.7740	1.0729	6.02e-64	9.18e-63	up	yes
UGT1A5	6.1118	1.4940	0.0312	8.26e-21	2.90e-20	up	yes
FAM237A	6.1068	1.4100	0.0990	1.44e-23	5.64e-23	up	yes
GUCA1C	6.1047	1.2820	0.2448	5.85e-23	2.23e-22	up	yes
MAGEC1	6.1036	2.1160	0.1927	4.91e-32	2.60e-31	up	yes
OR10J3	6.1019	1.3660	0.0781	1.69e-21	6.10e-21	up	yes
POTEG	6.0938	7.9480	2.1510	1.76e-30	8.80e-30	up	yes
NPSR1	6.0931	4.4220	0.2240	2.10e-66	3.52e-65	up	yes
IFNA14	6.0916	1.3600	0.0521	5.50e-21	1.94e-20	up	yes
PSG11	6.0908	14.9040	10.4010	2.49e-82	8.52e-81	up	yes
OR13F1	6.0870	1.2960	0.0260	3.04e-24	1.22e-23	up	yes
NPY2R	6.0824	4.1100	0.8750	5.18e-40	3.58e-39	up	yes
PRAMEF26	6.0810	19.1220	3.4583	3.73e-88	1.71e-86	up	yes
F13B	6.0803	2.6680	0.7083	1.70e-35	1.01e-34	up	yes
KRT38	6.0790	2.0620	0.1719	4.22e-32	2.23e-31	up	yes
OR10G8	6.0772	1.1460	0.0052	1.97e-18	6.30e-18	up	yes
SLC13A2	6.0702	1.6980	0.1146	1.00e-30	5.08e-30	up	yes
KIAA1328	6.0678	2757.5680	437.5365	3.33e-174	9.22e-171	up	yes
FCRL4	6.0666	14.7560	1.4323	5.23e-52	5.36e-51	up	yes
OR1B1	6.0656	4.7820	0.2083	7.64e-68	1.37e-66	up	yes
SAMD7	6.0550	6.8860	0.8177	5.02e-79	1.45e-77	up	yes
SULT1B1	6.0529	890.7760	125.4531	8.32e-159	1.34e-155	up	yes
OR9Q2	6.0516	10.6440	1.0260	9.74e-93	5.82e-91	up	yes
AADACL4	6.0461	2.1480	0.2396	4.08e-35	2.39e-34	up	yes
OR10W1	6.0449	1.3600	0.0104	1.62e-25	6.82e-25	up	yes
KRT28	6.0444	2.1260	0.2552	1.15e-35	6.84e-35	up	yes
OR5H15	6.0428	1.1780	0.0573	2.31e-18	7.35e-18	up	yes
H2AL3	6.0385	3.4620	0.5833	5.05e-46	4.20e-45	up	yes
OR52E8	6.0380	1.4760	0.1354	3.06e-23	1.18e-22	up	yes
LGALS16	6.0358	1.2920	0.0052	1.42e-20	4.95e-20	up	yes
SLC45A2	6.0262	9.3860	1.3125	6.33e-88	2.83e-86	up	yes
KRTAP6-1	6.0202	0.9620	0.0000	1.78e-14	4.76e-14	up	yes
PATE2	6.0197	19.0140	2.3594	9.67e-101	8.80e-99	up	yes
H2AC1	6.0197	0.9760	0.0052	3.95e-14	1.04e-13	up	yes
GKN2	6.0168	2.1840	0.2344	8.83e-42	6.41e-41	up	yes
REG4	6.0155	6.9940	0.9115	1.44e-81	4.74e-80	up	yes
DEFB112	6.0042	1.5400	0.0885	1.91e-22	7.12e-22	up	yes
SLC17A3	6.0010	7.0540	1.7917	3.09e-55	3.49e-54	up	yes
CACNG3	6.0005	1.6600	0.1094	3.06e-24	1.22e-23	up	yes
CCDC201	5.9966	6.3400	1.7240	1.80e-59	2.34e-58	up	yes
H2AL1Q	5.9964	12.6680	3.3854	6.35e-79	1.82e-77	up	yes
HOXB1	5.9957	1.6280	0.1458	3.21e-27	1.44e-26	up	yes
CYP11B1	5.9929	3.9260	0.3229	2.81e-57	3.40e-56	up	yes
DRD5	5.9927	7.9120	0.9115	3.82e-83	1.35e-81	up	yes
SPANXD	5.9885	1.7740	0.1510	4.18e-31	2.14e-30	up	yes
PRODH2	5.9876	2.4120	0.2292	1.02e-51	1.03e-50	up	yes
GABRR1	5.9854	6.3980	1.4062	5.65e-71	1.15e-69	up	yes
GFRAL	5.9847	15.3560	2.8750	8.07e-92	4.56e-90	up	yes
TNP2	5.9841	1.5880	0.0417	1.10e-31	5.74e-31	up	yes
OR4K2	5.9834	50.3100	5.9010	7.27e-127	2.39e-124	up	yes
OR9A2	5.9820	1.5600	0.0156	1.16e-22	4.36e-22	up	yes
SLC22A9	5.9787	21.5380	3.5677	1.31e-107	1.80e-105	up	yes
OR5H8	5.9761	1.6180	0.1042	3.82e-27	1.71e-26	up	yes
KRTAP19-5	5.9759	0.9540	0.0000	5.14e-14	1.34e-13	up	yes
SPATA31A6	5.9757	1.3800	0.0833	6.35e-20	2.15e-19	up	yes
CTAGE9	5.9748	10.4380	0.7917	1.69e-77	4.53e-76	up	yes
OR52L1	5.9738	1.3800	0.0521	3.00e-28	1.39e-27	up	yes
PNLIP	5.9708	1.5260	0.2604	9.97e-24	3.91e-23	up	yes
TMCO5A	5.9679	14.2620	1.9844	2.12e-72	4.59e-71	up	yes
IGBP1P2	5.9679	1.8460	0.5625	3.08e-28	1.43e-27	up	yes
FANCD2OS	5.9636	12.8740	1.7865	1.02e-90	5.46e-89	up	yes
TMEM202	5.9634	1.8100	0.2083	2.10e-28	9.82e-28	up	yes
IZUMO3	5.9607	1.6820	0.0365	2.47e-28	1.15e-27	up	yes
WDR64	5.9557	13.8560	2.3385	2.93e-90	1.53e-88	up	yes
OR8G5	5.9540	6.8120	1.0677	8.89e-43	6.66e-42	up	yes
GDF2	5.9510	1.4920	0.1250	3.40e-26	1.47e-25	up	yes
PRKACG	5.9461	1.6080	0.1094	1.33e-32	7.19e-32	up	yes
FAM240B	5.9461	12.6940	2.7396	1.92e-87	8.39e-86	up	yes
PRSS1	5.9459	3.7720	0.4010	1.60e-56	1.89e-55	up	yes
G6PC2	5.9455	3.6780	0.4583	1.11e-53	1.19e-52	up	yes
IFNA6	5.9431	1.1680	0.2969	2.96e-20	1.01e-19	up	yes
GABRQ	5.9429	6.6800	1.0729	2.95e-60	3.94e-59	up	yes
OR1G1	5.9416	2.1860	0.3542	1.99e-24	8.02e-24	up	yes
PABPC1L2A	5.9407	12.2600	1.5833	1.20e-91	6.72e-90	up	yes
PRAMEF13	5.9364	1.8800	0.1406	8.36e-35	4.86e-34	up	yes
RGSL1	5.9349	28.3880	3.9219	4.08e-108	5.73e-106	up	yes
OR5K3	5.9344	1.6320	0.0573	1.47e-30	7.40e-30	up	yes
OR10G4	5.9316	35.2700	6.7656	4.38e-92	2.51e-90	up	yes
OR2T35	5.9260	1.7060	0.3490	2.51e-19	8.29e-19	up	yes
KRTAP19-7	5.9229	0.9740	0.0000	4.21e-16	1.22e-15	up	yes
TSPY3	5.9217	2.1720	0.3542	7.93e-12	1.87e-11	up	yes
SRRM4	5.9176	104.5620	16.8177	2.06e-141	1.82e-138	up	yes
CLDN8	5.9161	2.2800	0.3438	1.11e-20	3.90e-20	up	yes
DAZ1	5.9143	1.2080	0.0417	9.22e-08	1.74e-07	up	yes
MRGPRX4	5.9137	1.5640	0.0729	1.13e-30	5.69e-30	up	yes
TAAR6	5.9110	1.0780	0.0260	6.08e-18	1.90e-17	up	yes
CFC1	5.9087	1.1380	0.0677	1.68e-19	5.59e-19	up	yes
CARTPT	5.9080	1.4220	0.2135	2.05e-20	7.08e-20	up	yes
OR1A1	5.9073	395.0140	71.9948	4.82e-132	2.07e-129	up	yes
HHLA1	5.9054	179.3840	32.8177	7.70e-126	2.41e-123	up	yes
CRISP3	5.9038	3.8640	0.5260	7.57e-48	6.79e-47	up	yes
DPP10	5.9025	43.8480	8.1979	2.10e-93	1.31e-91	up	yes
CLCA1	5.9014	7.2580	2.0990	4.27e-62	6.10e-61	up	yes
SNAP25	5.9000	489.4860	79.4167	8.34e-145	8.97e-142	up	yes
SLC26A5	5.9000	7.7920	1.7812	3.10e-76	7.94e-75	up	yes
UGT2B15	5.8949	1.4840	0.0000	1.30e-03	1.85e-03	up	yes
UGT2B10	5.8932	11.2520	1.6562	1.28e-86	5.32e-85	up	yes
MAGEB1	5.8927	1.1380	0.1042	2.25e-17	6.88e-17	up	yes
DEFB128	5.8916	1.1580	0.0938	8.58e-17	2.56e-16	up	yes
HDGFL1	5.8908	1.6220	0.2240	1.46e-25	6.15e-25	up	yes
ZIM3	5.8876	31.1700	8.4062	1.52e-103	1.69e-101	up	yes
OR2H1	5.8831	0.9800	0.0312	1.92e-11	4.42e-11	up	yes
CRISP2	5.8767	2.3080	0.3073	1.34e-40	9.38e-40	up	yes
CCDC168	5.8762	72.2360	17.8021	1.89e-108	2.69e-106	up	yes
OR6T1	5.8740	1.0900	0.0052	2.70e-22	1.00e-21	up	yes
OR4C6	5.8699	2.3720	0.4062	4.39e-30	2.17e-29	up	yes
OR13C7	5.8695	1.3600	0.0260	2.33e-26	1.01e-25	up	yes
SLC13A1	5.8657	10.9800	1.9688	3.05e-69	5.78e-68	up	yes
FAM47B	5.8654	1.0180	0.0365	1.91e-17	5.85e-17	up	yes
PSKH2	5.8653	2.4960	0.4948	2.39e-35	1.42e-34	up	yes
CRNN	5.8618	1.4940	0.0729	8.94e-33	4.85e-32	up	yes
OR5H1	5.8614	25.7520	3.5625	9.17e-105	1.06e-102	up	yes
ATP13A5	5.8602	10.9320	1.5000	5.30e-71	1.08e-69	up	yes
CST8	5.8592	0.9900	0.0052	9.16e-17	2.72e-16	up	yes
NPHS2	5.8562	1.6560	0.6667	5.71e-34	3.23e-33	up	yes
GRM5	5.8481	20.8260	2.1719	3.43e-104	3.91e-102	up	yes
C18ORF63	5.8444	15.1080	2.1823	5.43e-70	1.06e-68	up	yes
KNCN	5.8417	1.4300	0.2188	2.44e-27	1.10e-26	up	yes
OR5BS1P	5.8416	1.0920	0.0052	1.12e-20	3.91e-20	up	yes
SFTPA1	5.8395	5.4120	0.4740	4.90e-72	1.05e-70	up	yes
CTXN2	5.8362	7.6240	3.4427	5.47e-56	6.32e-55	up	yes
GAB4	5.8361	2.0540	0.2604	2.02e-30	1.01e-29	up	yes
OR4C45	5.8351	1.1320	0.0260	3.67e-22	1.35e-21	up	yes
KRTAP19-8	5.8320	1.4760	0.0885	9.94e-32	5.19e-31	up	yes
TRIM48	5.8308	2.3000	2.1198	6.72e-20	2.27e-19	up	yes
GSG1	5.8307	143.8100	28.5208	8.55e-134	4.14e-131	up	yes
KRTAP19-6	5.8289	0.9340	0.0000	2.01e-15	5.61e-15	up	yes
TAS2R40	5.8281	4.3840	0.2292	6.21e-66	1.02e-64	up	yes
CXORF66	5.8277	0.9820	0.0104	6.74e-18	2.11e-17	up	yes
DDX4	5.8264	5.0680	0.7292	1.41e-64	2.21e-63	up	yes
CHAT	5.8238	8.9520	1.6719	1.21e-93	7.57e-92	up	yes
STPG2	5.8231	21.6920	3.3854	7.04e-111	1.14e-108	up	yes
PRSS58	5.8230	0.9760	0.0000	8.85e-17	2.64e-16	up	yes
CTXN3	5.8227	2.4900	0.6510	5.10e-24	2.02e-23	up	yes
C12ORF50	5.8212	398.9400	54.6146	3.27e-140	2.34e-137	up	yes
MAGEB18	5.8200	1.3940	0.1771	5.61e-19	1.83e-18	up	yes
MUC16	5.8185	36.0700	4.9583	1.52e-73	3.46e-72	up	yes
UGT2A3	5.8175	1.6440	0.4219	1.01e-12	2.49e-12	up	yes
OR5AS1	5.8174	1440.4920	228.4531	1.06e-147	1.37e-144	up	yes
CEACAM7	5.8167	1.7680	0.2031	6.14e-30	3.02e-29	up	yes
CBLIF	5.8116	5.7460	0.8906	5.65e-67	9.70e-66	up	yes
SLC15A5	5.8110	6.3760	0.8177	2.51e-80	7.66e-79	up	yes
MTNR1A	5.8100	314.9220	89.9375	2.21e-118	4.61e-116	up	yes
KLK6	5.8086	2.9720	0.8750	5.54e-27	2.46e-26	up	yes
