gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
UNC93A	6.6943	3.0850	0.0205	2.63e-18	9.95e-18	up	yes
OR9G1	6.6941	8.7850	0.7282	3.31e-50	4.55e-49	up	yes
RD3L	6.6934	2.5950	0.0923	4.39e-32	3.06e-31	up	yes
PATE3	6.6923	4.0250	0.3128	5.56e-49	7.26e-48	up	yes
TRIM49C	6.6917	5.7300	0.8718	2.49e-14	7.56e-14	up	yes
SATL1	6.6865	330.7550	45.4615	3.77e-115	1.55e-112	up	yes
AGXT2	6.6824	5.4600	1.2769	7.30e-34	5.42e-33	up	yes
TRIM64C	6.6820	1.7300	0.0103	6.78e-15	2.13e-14	up	yes
GPX5	6.6685	2.0450	0.2410	2.27e-14	6.90e-14	up	yes
OR2AJ1	6.6675	4.3200	0.4564	3.83e-41	3.76e-40	up	yes
LUZP4	6.6638	3.7650	0.1179	9.89e-23	4.67e-22	up	yes
IFNA16	6.6615	1.7450	0.0359	2.51e-14	7.61e-14	up	yes
OR8B12	6.6587	4.2700	0.6513	1.33e-41	1.33e-40	up	yes
TMEM174	6.6584	3.1250	0.3590	2.68e-34	2.02e-33	up	yes
TAS2R38	6.6570	2.2500	1.1026	1.32e-22	6.19e-22	up	yes
NMUR2	6.6513	3.7800	0.3333	3.33e-48	4.21e-47	up	yes
GPR149	6.6504	18.6400	1.0359	3.99e-87	4.11e-85	up	yes
PTH	6.6451	2.4800	0.0615	1.83e-33	1.34e-32	up	yes
PRR20A	6.6363	1.8800	0.0513	2.94e-15	9.43e-15	up	yes
PRR20B	6.6363	1.8800	0.0513	2.94e-15	9.43e-15	up	yes
PRR20D	6.6363	1.8800	0.0513	2.94e-15	9.43e-15	up	yes
PRR20E	6.6363	1.8800	0.0513	2.94e-15	9.43e-15	up	yes
CCDC172	6.6346	7.0200	0.8051	3.08e-65	8.84e-64	up	yes
OR4X2	6.6311	1.4500	0.0103	1.33e-13	3.87e-13	up	yes
UGT1A4	6.6280	1.9600	0.0821	3.09e-21	1.36e-20	up	yes
REG3G	6.6217	1.9500	0.0359	1.84e-17	6.67e-17	up	yes
TAS2R39	6.6194	4.3200	0.1897	3.56e-49	4.68e-48	up	yes
KRT77	6.6180	5.9600	0.2462	6.25e-26	3.41e-25	up	yes
ATP10B	6.6157	290.1450	27.9846	4.18e-112	1.42e-109	up	yes
MTNR1B	6.6124	4.3250	0.2667	9.27e-52	1.38e-50	up	yes
SSX4B	6.6109	3.3400	0.2923	2.82e-39	2.58e-38	up	yes
CFAP97D2	6.6096	5.4850	0.5949	1.10e-32	7.82e-32	up	yes
MIPOL1	6.6001	4261.8650	527.3641	9.05e-167	8.76e-163	up	yes
OR10S1	6.5999	1.6350	0.0103	1.39e-16	4.80e-16	up	yes
OR6K6	6.5982	1.5750	0.0000	2.94e-14	8.90e-14	up	yes
OR8U3	6.5923	1.5650	0.0000	3.04e-13	8.66e-13	up	yes
SLC5A7	6.5866	14.5700	1.6769	1.12e-73	5.15e-72	up	yes
OR5F1	6.5812	1.5400	0.0103	7.44e-13	2.08e-12	up	yes
TAAR1	6.5793	3.1300	0.3026	6.81e-31	4.52e-30	up	yes
ZNF705G	6.5683	6.7650	1.0462	5.24e-65	1.49e-63	up	yes
SSX3	6.5680	9.1600	0.8000	4.48e-76	2.42e-74	up	yes
SLC2A2	6.5636	5.6800	1.1231	5.37e-40	5.03e-39	up	yes
NOX3	6.5635	3.5450	0.4564	9.52e-37	7.91e-36	up	yes
REG3A	6.5589	1.9050	0.0872	8.34e-15	2.61e-14	up	yes
FSHB	6.5559	1.5900	0.0359	2.66e-18	1.01e-17	up	yes
DEFB126	6.5553	1.3750	0.0051	3.30e-11	8.23e-11	up	yes
MEP1A	6.5548	5.5750	0.5744	3.97e-39	3.60e-38	up	yes
LIPF	6.5547	4.2650	0.2974	3.16e-40	2.98e-39	up	yes
OR1J4	6.5537	4.3000	0.5538	9.50e-45	1.06e-43	up	yes
POM121L2	6.5515	2.3900	0.2615	2.69e-31	1.82e-30	up	yes
OR51A2	6.5464	1.3150	0.2923	1.06e-08	2.27e-08	up	yes
PCP4	6.5402	2.2950	0.2000	3.50e-24	1.77e-23	up	yes
OR4F3	6.5363	15.7750	1.7282	1.13e-50	1.59e-49	up	yes
OR2Z1	6.5304	1.7750	0.0256	3.99e-18	1.50e-17	up	yes
ISX	6.5283	2.6150	0.0923	6.31e-35	4.88e-34	up	yes
CT45A1	6.5243	1.8500	0.1026	5.11e-12	1.35e-11	up	yes
TP53TG3B	6.5233	2.7500	0.4564	2.44e-19	9.81e-19	up	yes
MUC19	6.5222	48.0900	9.0615	2.39e-108	7.23e-106	up	yes
SMCP	6.5198	1.8950	0.1231	7.16e-18	2.65e-17	up	yes
TSPY3	6.5147	3.3500	0.3487	2.99e-11	7.50e-11	up	yes
KIF2B	6.5118	1.5500	0.2462	2.61e-15	8.42e-15	up	yes
GJA8	6.5098	1.9800	0.5795	1.80e-18	6.90e-18	up	yes
FAM47A	6.5077	7.3850	0.0359	1.02e-38	9.10e-38	up	yes
DEFB121	6.5074	1.3850	0.0051	4.28e-11	1.06e-10	up	yes
IFNA10	6.5043	1.5550	0.0359	1.74e-13	5.03e-13	up	yes
OR1A2	6.4987	1.4200	0.0000	5.66e-13	1.59e-12	up	yes
GABRG1	6.4962	11.2300	1.4410	1.01e-53	1.65e-52	up	yes
KCNH5	6.4958	25.8350	3.9949	4.89e-93	7.33e-91	up	yes
OPN5	6.4856	7.9700	0.9436	1.33e-45	1.52e-44	up	yes
HTR3E	6.4750	3.7850	0.1641	2.36e-52	3.60e-51	up	yes
TPTE	6.4738	14.0550	1.5026	7.11e-80	4.74e-78	up	yes
GOLGA6L2	6.4675	27.6800	3.5744	1.82e-91	2.52e-89	up	yes
DCAF12L1	6.4653	2.6600	0.2256	4.80e-30	3.08e-29	up	yes
TFDP3	6.4646	2.1250	0.1436	7.88e-20	3.23e-19	up	yes
GUCY2F	6.4621	5.3350	0.6256	5.30e-50	7.19e-49	up	yes
KPNA7	6.4597	2.6400	0.3333	5.57e-19	2.19e-18	up	yes
CALHM4	6.4575	6.2000	1.4205	9.45e-50	1.27e-48	up	yes
OR8D2	6.4532	3.4900	0.2923	3.62e-34	2.72e-33	up	yes
CFAP54	6.4519	969.2300	134.7077	3.34e-161	9.25e-158	up	yes
MMP20	6.4488	3.8200	0.6513	1.42e-51	2.09e-50	up	yes
MARCHF11	6.4430	1.7750	0.0718	3.28e-15	1.05e-14	up	yes
OR10H1	6.4402	321.1650	38.4462	4.98e-125	3.44e-122	up	yes
OR8B4	6.4401	2.8150	0.1282	2.52e-32	1.78e-31	up	yes
PRAMEF14	6.4343	3.2700	0.3949	1.77e-16	6.08e-16	up	yes
PPP1R2C	6.4277	22.4350	0.3231	2.46e-19	9.88e-19	up	yes
TRIM42	6.4263	2.4250	0.2103	3.36e-34	2.52e-33	up	yes
AKAP4	6.4249	3.3050	0.3641	3.74e-20	1.57e-19	up	yes
OR5B3	6.4246	1.6250	0.0974	2.71e-15	8.73e-15	up	yes
GRXCR2	6.4238	2.4850	0.4564	2.50e-27	1.45e-26	up	yes
OR2D3	6.4228	9.3000	0.5282	1.61e-58	3.24e-57	up	yes
SLC7A13	6.4181	6.6100	0.6615	8.21e-69	2.81e-67	up	yes
OR6A2	6.4178	31.6200	1.6872	2.10e-87	2.23e-85	up	yes
OR9A1P	6.4165	4.3750	1.1436	2.97e-45	3.36e-44	up	yes
ZNF705D	6.4127	6.8500	0.6000	1.12e-52	1.74e-51	up	yes
KPRP	6.4104	16.9400	1.1026	2.55e-25	1.35e-24	up	yes
TRIML1	6.4072	1.8500	0.2821	1.79e-19	7.24e-19	up	yes
ZPBP	6.4043	9.2000	0.6769	1.02e-60	2.31e-59	up	yes
RXFP2	6.4041	12.3900	0.6769	4.40e-61	1.01e-59	up	yes
PLPPR1	6.4034	3.3400	0.5128	4.29e-26	2.36e-25	up	yes
OR14K1	6.4019	3.6700	0.2359	9.27e-42	9.33e-41	up	yes
UGT2A1	6.3995	16.0600	1.6359	8.44e-87	8.42e-85	up	yes
OR4A5	6.3985	1.3600	0.0051	4.73e-12	1.25e-11	up	yes
SLCO1B3	6.3968	4.8850	0.5641	3.88e-41	3.80e-40	up	yes
UNC5D	6.3958	21.0550	2.2667	2.44e-64	6.76e-63	up	yes
SSTR4	6.3880	3.6900	0.3641	5.18e-37	4.33e-36	up	yes
GNGT1	6.3850	3.4950	0.3795	9.31e-45	1.04e-43	up	yes
OR8U8	6.3833	1.3150	0.0000	2.63e-07	5.10e-07	up	yes
KRTAP19-4	6.3824	1.2050	0.0154	9.40e-11	2.29e-10	up	yes
OR4D5	6.3791	1.4600	0.0000	1.46e-14	4.50e-14	up	yes
HMGB4	6.3754	4.7350	0.4667	1.67e-47	2.05e-46	up	yes
OR8H2	6.3753	11.3050	1.7744	2.25e-72	9.39e-71	up	yes
TP53TG3F	6.3751	1.7450	0.1333	1.57e-15	5.12e-15	up	yes
OR52D1	6.3743	10.9550	0.7538	5.07e-55	8.73e-54	up	yes
GRID2	6.3717	17.5400	3.0769	6.95e-58	1.35e-56	up	yes
KRT6C	6.3690	2.1450	0.1949	1.28e-15	4.20e-15	up	yes
OR2Y1	6.3690	1.5250	0.0821	1.56e-13	4.53e-13	up	yes
ADGRG7	6.3667	54.4950	0.9026	4.28e-42	4.36e-41	up	yes
SLCO6A1	6.3666	3.4800	0.3077	7.91e-35	6.10e-34	up	yes
LRIT2	6.3657	2.3400	0.0872	7.95e-23	3.77e-22	up	yes
CSMD1	6.3632	134.5350	16.7179	4.54e-128	4.18e-125	up	yes
LGALS13	6.3566	1.3600	0.2308	7.35e-16	2.45e-15	up	yes
RFX6	6.3538	4.3700	0.4615	2.92e-29	1.81e-28	up	yes
OOSP4B	6.3523	1.6200	0.0769	1.67e-20	7.12e-20	up	yes
BPIFA3	6.3501	11.7950	0.3077	1.33e-62	3.38e-61	up	yes
MUC17	6.3442	21.1450	1.8718	7.20e-66	2.12e-64	up	yes
FAM237A	6.3442	1.5400	0.0974	3.42e-18	1.29e-17	up	yes
LIN28B	6.3423	17.8650	1.9795	2.56e-86	2.50e-84	up	yes
UBE2NL	6.3400	1.6850	0.1179	3.40e-21	1.49e-20	up	yes
SMIM21	6.3395	6.8050	1.0872	3.67e-51	5.28e-50	up	yes
SCN1A	6.3379	72.1600	8.7641	2.05e-119	1.04e-116	up	yes
ZNF729	6.3362	4.5950	0.5795	1.51e-28	9.15e-28	up	yes
TMPRSS7	6.3334	6.2500	1.2000	1.13e-51	1.68e-50	up	yes
G6PC2	6.3327	4.4800	0.4513	1.51e-44	1.67e-43	up	yes
NRSN1	6.3306	7.1050	1.1436	1.30e-50	1.82e-49	up	yes
GK2	6.3306	2.5750	0.1692	5.44e-35	4.22e-34	up	yes
RGS21	6.3297	2.6900	0.2308	3.17e-36	2.57e-35	up	yes
ACTBL2	6.3237	5.6750	0.5949	3.67e-41	3.61e-40	up	yes
PRPS1L1	6.3126	1.3950	0.0410	4.44e-16	1.49e-15	up	yes
RETNLB	6.3106	1.5800	0.0462	7.60e-15	2.38e-14	up	yes
MROH2B	6.3096	10.1150	1.4051	3.39e-58	6.74e-57	up	yes
SSX5	6.3093	9.0700	1.1795	1.72e-71	6.78e-70	up	yes
GARIN6	6.3067	8.8350	0.4615	2.63e-63	6.99e-62	up	yes
OR52E1	6.3061	1.4850	0.0359	4.37e-12	1.16e-11	up	yes
OR4D11	6.3044	1.3150	0.0410	4.33e-11	1.07e-10	up	yes
OR5AK3P	6.3022	1.5100	0.0308	6.82e-18	2.53e-17	up	yes
OR4A16	6.2985	2.0400	0.3692	4.12e-18	1.55e-17	up	yes
KCNK18	6.2957	1.3050	0.0051	1.06e-12	2.94e-12	up	yes
OR1N2	6.2903	3.6900	0.3231	5.19e-43	5.44e-42	up	yes
PDHA2	6.2851	1.2950	0.0051	5.18e-13	1.45e-12	up	yes
OR10X1	6.2823	1.2600	0.0051	2.19e-12	5.92e-12	up	yes
SLC17A1	6.2779	3.8150	1.3846	8.71e-20	3.56e-19	up	yes
GML	6.2709	2.0400	0.1590	3.05e-27	1.76e-26	up	yes
LGALS16	6.2696	1.5300	0.0051	5.06e-14	1.51e-13	up	yes
AHSG	6.2675	2.5550	0.3949	5.49e-20	2.27e-19	up	yes
NPY2R	6.2675	4.6450	0.8769	5.41e-33	3.89e-32	up	yes
GAGE12F	6.2667	5.4300	0.6821	2.17e-17	7.83e-17	up	yes
PGK2	6.2649	1.9550	0.1128	7.39e-25	3.84e-24	up	yes
LRRC72	6.2615	2.1400	0.4154	1.22e-26	6.88e-26	up	yes
UGT2B11	6.2597	5.6700	0.7897	8.45e-48	1.05e-46	up	yes
MORC1	6.2594	8.4050	1.0872	4.59e-52	6.88e-51	up	yes
CFAP47	6.2592	14.0350	2.0205	2.75e-56	5.02e-55	up	yes
PAH	6.2574	14.6300	1.2000	9.20e-56	1.66e-54	up	yes
OR2T33	6.2573	76.4700	14.7282	3.79e-123	2.53e-120	up	yes
OR8S1	6.2543	1.5350	0.1026	9.25e-18	3.41e-17	up	yes
LRRC31	6.2534	5.5400	0.9795	1.47e-54	2.45e-53	up	yes
ZP4	6.2393	2.1150	0.2308	2.60e-19	1.04e-18	up	yes
TAT	6.2392	43.0650	8.1897	3.25e-89	3.91e-87	up	yes
GRIN2B	6.2390	81.2750	8.8667	8.21e-112	2.65e-109	up	yes
LINC02218	6.2364	3.3100	0.2359	5.39e-32	3.74e-31	up	yes
CFHR2	6.2348	50.5600	8.8000	8.61e-82	6.38e-80	up	yes
CPLX2	6.2317	8.9850	0.6410	1.31e-64	3.68e-63	up	yes
OR2L13	6.2317	3.2450	0.9282	1.44e-29	9.03e-29	up	yes
MAGEC1	6.2286	2.5450	0.2103	1.62e-24	8.32e-24	up	yes
H2AL3	6.2258	3.7500	0.5744	6.81e-39	6.11e-38	up	yes
VWDE	6.2238	17.0650	1.6205	4.58e-71	1.77e-69	up	yes
TSGA13	6.2213	11.5000	3.1846	1.92e-61	4.51e-60	up	yes
MAGEB6	6.2191	1.3100	0.0154	8.30e-13	2.31e-12	up	yes
OR6C76	6.2182	1.1900	0.0103	2.82e-11	7.08e-11	up	yes
OR6Q1	6.2143	1.2200	0.0051	1.58e-11	4.04e-11	up	yes
POU3F4	6.2120	6.7950	1.0564	5.89e-49	7.68e-48	up	yes
STOML3	6.2101	2.6500	0.3333	1.05e-25	5.68e-25	up	yes
TRIM49	6.2079	6.1400	1.4103	4.30e-19	1.70e-18	up	yes
SLC13A2	6.2038	1.8350	0.1128	5.22e-22	2.38e-21	up	yes
KRT28	6.2035	2.8400	0.2513	1.50e-31	1.02e-30	up	yes
DEFB128	6.1960	1.3700	0.0923	1.10e-10	2.67e-10	up	yes
UGT1A8	6.1955	3.0500	0.4923	1.76e-19	7.10e-19	up	yes
POTEG	6.1945	8.2200	2.1179	1.12e-21	5.01e-21	up	yes
DAOA	6.1926	2.5000	0.4000	1.34e-31	9.18e-31	up	yes
TACR3	6.1895	7.7600	1.1026	1.02e-43	1.10e-42	up	yes
OR51G1	6.1859	1.2300	0.0000	2.28e-10	5.42e-10	up	yes
OR10G8	6.1823	1.2050	0.0051	1.72e-11	4.38e-11	up	yes
NPSR1	6.1821	4.9900	0.2205	3.98e-57	7.50e-56	up	yes
ARSH	6.1800	2.1050	0.2359	1.48e-25	7.95e-25	up	yes
SAMD7	6.1788	7.5200	0.8051	6.35e-67	1.98e-65	up	yes
OR52L1	6.1720	1.5100	0.0513	8.07e-21	3.48e-20	up	yes
OR1E2	6.1695	2.3150	0.1538	4.20e-30	2.70e-29	up	yes
OR10J3	6.1673	1.4250	0.0769	3.65e-15	1.16e-14	up	yes
KIAA1328	6.1610	2836.6350	432.1949	1.87e-166	1.21e-162	up	yes
OR13F1	6.1589	1.2850	0.0256	2.83e-15	9.10e-15	up	yes
SULT1B1	6.1490	908.7650	123.7590	1.70e-140	2.54e-137	up	yes
SRRM4	6.1422	112.9000	16.6359	3.52e-135	4.87e-132	up	yes
IAPP	6.1415	17.9600	2.9538	2.21e-74	1.07e-72	up	yes
DYDC1	6.1407	5.0200	0.8718	9.02e-34	6.67e-33	up	yes
PASD1	6.1402	3.1750	0.6872	3.92e-36	3.18e-35	up	yes
F13B	6.1375	2.6900	0.6974	2.23e-24	1.14e-23	up	yes
OR5H8	6.1357	1.6100	0.1026	3.10e-17	1.11e-16	up	yes
OR4K2	6.1349	54.6800	5.8462	1.13e-110	3.57e-108	up	yes
IGBP1P2	6.1333	1.8900	0.5538	2.39e-19	9.58e-19	up	yes
KRTAP6-1	6.1311	1.0000	0.0000	2.50e-09	5.57e-09	up	yes
SLC17A3	6.1227	7.6050	1.7692	7.40e-44	8.00e-43	up	yes
UGT2A3	6.1221	1.9200	0.4154	6.65e-09	1.44e-08	up	yes
GFRAL	6.1208	15.3750	2.8308	5.34e-72	2.16e-70	up	yes
DRD5	6.1188	8.4200	0.9026	1.44e-70	5.45e-69	up	yes
OR1B1	6.1133	5.1750	0.2051	1.26e-56	2.32e-55	up	yes
OR5H6	6.1128	1.3850	0.0256	6.24e-15	1.96e-14	up	yes
GUCA1C	6.1127	1.2600	0.2410	8.90e-13	2.47e-12	up	yes
PRAMEF26	6.1123	19.1100	3.4051	1.00e-67	3.26e-66	up	yes
OR5H15	6.1108	1.1950	0.0564	3.44e-11	8.58e-11	up	yes
FAM47B	6.1107	1.1900	0.0410	3.42e-13	9.72e-13	up	yes
SLC22A9	6.1106	23.3850	3.5333	1.39e-96	2.42e-94	up	yes
KRTAP21-1	6.1085	1.0300	0.0154	6.46e-11	1.58e-10	up	yes
SPANXD	6.1064	1.9250	0.1538	4.92e-23	2.36e-22	up	yes
IFNA14	6.1036	1.3350	0.0513	1.79e-13	5.17e-13	up	yes
KRT38	6.1032	2.0800	0.1744	1.87e-23	9.18e-23	up	yes
H2AC1	6.1022	1.0400	0.0051	7.83e-10	1.80e-09	up	yes
F9	6.1016	6.0800	1.5179	2.69e-23	1.31e-22	up	yes
KRT84	6.0981	1.8000	0.2974	6.54e-23	3.12e-22	up	yes
SLCO1A2	6.0962	98.8700	22.4051	1.27e-73	5.83e-72	up	yes
OR2L5	6.0944	10.8700	1.1487	5.35e-46	6.21e-45	up	yes
DAZ1	6.0928	1.7050	0.0410	9.30e-07	1.73e-06	up	yes
PRODH2	6.0927	2.5200	0.2256	8.73e-41	8.47e-40	up	yes
OR5K3	6.0924	1.7050	0.0564	1.75e-20	7.44e-20	up	yes
OR9Q2	6.0918	11.3600	1.0103	3.51e-78	2.18e-76	up	yes
TMEM202	6.0840	1.9750	0.2051	7.09e-22	3.21e-21	up	yes
IZUMO3	6.0821	2.1450	0.0359	2.63e-21	1.16e-20	up	yes
CST8	6.0814	1.1300	0.0051	1.09e-10	2.65e-10	up	yes
PNLIP	6.0772	1.6950	0.2615	1.01e-16	3.52e-16	up	yes
OR56A5	6.0768	1.4300	0.0308	1.48e-18	5.70e-18	up	yes
AADACL4	6.0766	2.1800	0.2359	3.95e-26	2.17e-25	up	yes
MS4A13	6.0715	1.3800	0.2821	6.00e-14	1.78e-13	up	yes
TNP2	6.0700	1.7550	0.0410	1.53e-21	6.83e-21	up	yes
AGTR2	6.0694	4.1800	0.6205	1.60e-20	6.82e-20	up	yes
PATE2	6.0691	19.7350	2.3385	1.82e-85	1.69e-83	up	yes
OR52E8	6.0668	1.4450	0.1333	6.45e-15	2.03e-14	up	yes
CCDC201	6.0654	6.5800	1.7179	1.72e-49	2.29e-48	up	yes
PPIAL4D	6.0649	3.9850	0.4667	1.95e-25	1.04e-24	up	yes
GDF2	6.0604	1.7250	0.1231	1.87e-21	8.30e-21	up	yes
GKN2	6.0604	2.4900	0.2359	3.42e-33	2.48e-32	up	yes
USP17L23	6.0519	1.7500	0.1538	8.40e-11	2.05e-10	up	yes
HOXB1	6.0439	1.7100	0.1436	5.41e-21	2.35e-20	up	yes
FANCD2OS	6.0432	12.9850	1.7590	7.27e-71	2.77e-69	up	yes
CTAGE9	6.0387	10.4600	0.7897	5.27e-59	1.10e-57	up	yes
OR4M2	6.0351	1.1250	0.0205	3.61e-12	9.63e-12	up	yes
OR8G5	6.0298	6.6400	1.0513	3.34e-33	2.42e-32	up	yes
TAAR6	6.0293	1.1200	0.0256	2.53e-11	6.37e-11	up	yes
CACNG3	6.0293	1.6550	0.1077	3.76e-15	1.20e-14	up	yes
DAZ4	6.0252	1.5650	0.1590	1.94e-08	4.08e-08	up	yes
SLC45A2	6.0232	9.5850	1.3128	1.03e-73	4.79e-72	up	yes
RGSL1	6.0202	29.9350	3.8667	5.54e-91	7.50e-89	up	yes
PSG11	6.0136	15.5500	10.2615	4.68e-62	1.14e-60	up	yes
CYP11B1	6.0117	3.9950	0.3179	1.18e-40	1.14e-39	up	yes
OR1A1	6.0044	408.0600	70.9538	1.20e-112	4.21e-110	up	yes
OR2T35	6.0028	1.7900	0.3436	8.80e-14	2.60e-13	up	yes
DPP10	6.0014	44.8850	8.0769	3.88e-74	1.86e-72	up	yes
CLDN8	6.0006	2.1750	0.3385	1.37e-13	4.00e-13	up	yes
HHLA1	5.9984	190.8350	32.4308	6.71e-114	2.50e-111	up	yes
KRTAP19-8	5.9977	1.5050	0.0872	3.18e-23	1.54e-22	up	yes
PSKH2	5.9948	2.6500	0.4872	3.31e-27	1.90e-26	up	yes
MAGEB1	5.9944	1.2350	0.1026	3.29e-13	9.35e-13	up	yes
PRAMEF13	5.9924	2.0550	0.1436	1.22e-24	6.31e-24	up	yes
PABPC1L2A	5.9921	12.2600	1.5744	8.55e-78	5.12e-76	up	yes
DEFB112	5.9873	1.6000	0.0872	6.56e-15	2.06e-14	up	yes
SLC13A1	5.9848	11.2050	1.9385	7.85e-55	1.34e-53	up	yes
CCDC168	5.9829	73.2200	17.6051	8.46e-89	9.86e-87	up	yes
CRISP3	5.9822	3.9650	0.5179	3.17e-37	2.68e-36	up	yes
C18ORF63	5.9811	17.4550	2.1538	1.05e-59	2.25e-58	up	yes
DDX4	5.9757	5.5700	0.7179	1.25e-55	2.24e-54	up	yes
FAM240B	5.9751	12.0100	2.7026	1.06e-72	4.54e-71	up	yes
UGT1A5	5.9734	1.2550	0.0308	2.32e-12	6.27e-12	up	yes
HTR1E	5.9710	1.3150	0.0308	5.48e-16	1.84e-15	up	yes
SNAP25	5.9708	477.3150	78.3795	2.38e-131	2.43e-128	up	yes
PRSS1	5.9678	4.0550	0.3949	1.33e-42	1.37e-41	up	yes
ATP13A5	5.9665	11.1650	1.4769	3.63e-58	7.18e-57	up	yes
OR10G4	5.9659	35.6300	6.6615	2.41e-71	9.43e-70	up	yes
APCS	5.9658	0.9950	0.0103	1.02e-11	2.64e-11	up	yes
GABRR1	5.9652	5.8750	1.3846	1.65e-55	2.93e-54	up	yes
PPP1R2B	5.9641	4.3550	0.6256	3.26e-56	5.94e-55	up	yes
CTXN2	5.9584	8.0900	3.3949	1.63e-41	1.62e-40	up	yes
SLC15A5	5.9545	7.2200	0.8051	2.41e-64	6.68e-63	up	yes
CRISP2	5.9529	2.5400	0.3026	1.08e-31	7.38e-31	up	yes
GRM5	5.9484	19.4650	2.1385	2.00e-83	1.62e-81	up	yes
SFTPA1	5.9478	6.0350	0.4667	1.12e-61	2.65e-60	up	yes
KRTAP19-5	5.9425	0.9900	0.0000	5.58e-09	1.22e-08	up	yes
CTXN3	5.9410	3.7200	0.6410	6.26e-21	2.72e-20	up	yes
OR2H1	5.9391	1.0600	0.0308	1.83e-07	3.59e-07	up	yes
CLCA1	5.9390	7.5300	2.0821	3.08e-51	4.45e-50	up	yes
OR13C7	5.9355	1.5000	0.0256	2.23e-17	8.05e-17	up	yes
OR10W1	5.9354	1.3650	0.0103	3.92e-19	1.55e-18	up	yes
CARTPT	5.9353	1.3950	0.2103	1.50e-15	4.89e-15	up	yes
OR5AS1	5.9346	1522.0600	225.2462	2.03e-127	1.79e-124	up	yes
SPATA31A1	5.9323	1.5350	0.0308	3.13e-12	8.39e-12	up	yes
CHAT	5.9322	9.6000	1.6462	3.16e-80	2.17e-78	up	yes
HDGFL1	5.9306	1.7100	0.2205	2.59e-20	1.09e-19	up	yes
VN1R4	5.9298	0.9950	0.0051	1.81e-09	4.08e-09	up	yes
FLG2	5.9273	730.0450	15.6564	4.95e-93	7.37e-91	up	yes
CNTNAP5	5.9247	43.8400	4.2923	6.87e-81	4.89e-79	up	yes
PRKACG	5.9238	1.5450	0.1128	8.21e-24	4.09e-23	up	yes
GOLGA6D	5.9190	4.6600	0.6154	3.86e-35	3.02e-34	up	yes
TRIM48	5.9168	2.2500	2.0872	1.58e-14	4.85e-14	up	yes
MRGPRX4	5.9102	1.6050	0.0821	1.34e-20	5.74e-20	up	yes
MUC16	5.9071	39.9950	4.8872	3.20e-52	4.83e-51	up	yes
ZIM3	5.9053	29.6800	8.2821	7.27e-89	8.58e-87	up	yes
STPG2	5.8977	23.1350	3.3487	8.91e-92	1.25e-89	up	yes
PCDH15	5.8913	60.4800	9.1385	1.88e-75	9.73e-74	up	yes
CRNN	5.8854	1.6800	0.0718	3.46e-26	1.91e-25	up	yes
TARM1	5.8851	11.3900	2.2667	6.69e-67	2.08e-65	up	yes
CEACAM7	5.8834	2.0100	0.2000	5.35e-25	2.79e-24	up	yes
DEFB118	5.8799	1.5350	0.1179	2.51e-17	9.04e-17	up	yes
OR5H14	5.8789	102.4500	19.1795	1.29e-106	3.57e-104	up	yes
KNCN	5.8784	1.5050	0.2154	5.19e-18	1.93e-17	up	yes
C12ORF50	5.8749	408.1250	53.9487	4.22e-123	2.72e-120	up	yes
CBLL2	5.8728	2.9250	0.4103	1.11e-34	8.47e-34	up	yes
TAS2R40	5.8724	4.6250	0.2256	1.05e-49	1.41e-48	up	yes
CHRM2	5.8604	47.7900	26.8462	1.72e-92	2.46e-90	up	yes
OR5BS1P	5.8573	1.1950	0.0051	4.82e-15	1.53e-14	up	yes
OR9A4	5.8559	6.6600	1.0821	1.49e-42	1.54e-41	up	yes
RAB6C	5.8526	10.5450	2.0359	1.39e-71	5.52e-70	up	yes
MYH13	5.8514	12.6700	0.9897	9.07e-63	2.32e-61	up	yes
GSG1	5.8496	142.6400	28.2308	1.37e-113	4.99e-111	up	yes
OR5B12	5.8486	2.4800	0.3949	4.06e-39	3.68e-38	up	yes
KRT76	5.8462	1.3200	0.0513	2.54e-14	7.69e-14	up	yes
ALLC	5.8451	4.6350	0.9538	3.06e-38	2.67e-37	up	yes
OR6T1	5.8428	1.0900	0.0103	3.50e-15	1.12e-14	up	yes
OR2T6	5.8408	17.8100	1.7333	5.23e-77	2.97e-75	up	yes
MTNR1A	5.8399	301.9000	88.6359	1.05e-100	2.19e-98	up	yes
OR13C8	5.8373	1.3250	0.0821	5.60e-17	1.98e-16	up	yes
TMIGD1	5.8367	1.1100	0.0256	5.54e-14	1.65e-13	up	yes
CBLIF	5.8353	5.8600	0.8872	5.66e-51	8.06e-50	up	yes
IRS4	5.8275	29.3050	4.5231	7.00e-100	1.44e-97	up	yes
FSIP2	5.8265	1878.5100	217.4769	8.85e-121	5.19e-118	up	yes
OR5M8	5.8258	1.1300	0.2256	2.77e-10	6.56e-10	up	yes
IFNA7	5.8246	1.1600	0.1179	2.45e-12	6.59e-12	up	yes
OR3A1	5.8246	3.5100	0.6308	1.14e-41	1.14e-40	up	yes
IFNA6	5.8191	1.0900	0.2923	9.24e-14	2.72e-13	up	yes
PRSS58	5.8189	1.0050	0.0000	6.56e-11	1.61e-10	up	yes
DEFB132	5.8177	3.2950	0.5692	1.02e-27	5.98e-27	up	yes
GABRQ	5.8174	6.4150	1.0615	1.02e-47	1.26e-46	up	yes
