gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
LYZL1	-5.1656	0.1684	1.1301	8.69e-06	2.81e-05	down	yes
AFM	-5.1648	0.1327	2.5610	2.17e-05	6.64e-05	down	yes
CLVS2	-5.1630	0.5765	3.9675	2.25e-09	1.09e-08	down	yes
LRRC15	-5.1623	0.5357	3.5854	3.77e-10	1.98e-09	down	yes
CYP4X1	-5.1595	0.2551	2.4390	3.15e-08	1.35e-07	down	yes
UGT1A10	-5.1589	0.3010	1.1707	9.81e-08	4.00e-07	down	yes
HOXA13	-5.1589	0.5612	8.4065	4.19e-08	1.77e-07	down	yes
XAGE1A	-5.1580	0.1122	48.0976	1.83e-07	7.25e-07	down	yes
TEAD1	-5.1541	2.9439	58.3171	1.25e-42	1.10e-39	down	yes
TMEM202	-5.1523	0.1786	0.9106	9.32e-06	3.00e-05	down	yes
TCIM	-5.1480	0.3571	70.8293	2.08e-12	1.35e-11	down	yes
KRT12	-5.1460	0.3010	1.1789	2.05e-09	1.00e-08	down	yes
SERPINA4	-5.1435	0.2806	1.7154	2.52e-06	8.72e-06	down	yes
WNT8A	-5.1433	0.2296	1.9837	4.96e-08	2.08e-07	down	yes
WIF1	-5.1402	0.3418	1.1463	3.55e-11	2.06e-10	down	yes
STOML3	-5.1383	0.1327	1.2764	5.61e-06	1.86e-05	down	yes
IFNA1	-5.1333	0.9235	1.5366	1.21e-06	4.34e-06	down	yes
LYZL4	-5.1331	0.1429	1.2602	4.18e-05	1.23e-04	down	yes
LGR5	-5.1313	0.6224	2.5528	4.92e-20	7.34e-19	down	yes
GABRA5	-5.1302	0.4031	4.9431	3.53e-05	1.05e-04	down	yes
PWWP4	-5.1270	0.4184	2.1626	6.55e-05	1.87e-04	down	yes
KRT76	-5.1266	0.1224	0.7967	1.45e-04	3.91e-04	down	yes
FBXO47	-5.1262	0.4592	1.9837	2.08e-15	1.84e-14	down	yes
CYP39A1	-5.1219	0.4235	2.6423	7.17e-10	3.65e-09	down	yes
OR8J1	-5.1212	0.0816	1.2846	1.37e-04	3.72e-04	down	yes
NOX3	-5.1207	0.3010	1.9756	2.78e-09	1.34e-08	down	yes
ZP4	-5.1191	0.1633	1.9431	1.68e-05	5.22e-05	down	yes
UMOD	-5.1177	0.3367	2.3577	3.80e-06	1.29e-05	down	yes
RNF183	-5.1173	0.6990	5.1626	2.17e-21	3.92e-20	down	yes
C6ORF118	-5.1168	0.0816	1.7886	2.19e-05	6.70e-05	down	yes
PRSS54	-5.1166	0.1582	1.3659	1.99e-07	7.83e-07	down	yes
SLC39A12	-5.1075	0.4541	3.1870	2.80e-13	2.00e-12	down	yes
SLC6A5	-5.1045	0.7041	4.4065	4.95e-12	3.14e-11	down	yes
GRM8	-5.0945	0.7194	4.3902	1.29e-12	8.58e-12	down	yes
OR10G7	-5.0932	0.1276	1.1382	1.59e-04	4.28e-04	down	yes
ANKRD30A	-5.0891	0.7449	5.7886	1.77e-07	7.01e-07	down	yes
OR4N2	-5.0861	2.6224	4.0244	1.38e-08	6.15e-08	down	yes
SCN10A	-5.0841	0.4694	5.4228	4.42e-08	1.86e-07	down	yes
PNLIP	-5.0838	0.4643	1.5854	5.33e-05	1.55e-04	down	yes
PLPPR1	-5.0824	0.2755	2.9675	2.61e-06	9.02e-06	down	yes
CFAP47	-5.0798	0.9184	7.4309	1.23e-11	7.53e-11	down	yes
OR4D5	-5.0792	0.1224	0.6748	1.73e-04	4.64e-04	down	yes
ADAM18	-5.0765	0.2245	2.0244	1.46e-06	5.19e-06	down	yes
UNC5D	-5.0764	1.9235	11.4309	2.65e-16	2.59e-15	down	yes
STATH	-5.0731	0.0714	1.1789	1.56e-04	4.19e-04	down	yes
MMP3	-5.0700	0.4388	2.0813	9.50e-10	4.79e-09	down	yes
KCNU1	-5.0696	0.8469	5.4228	8.96e-07	3.26e-06	down	yes
TMEM207	-5.0688	0.0510	1.0488	5.78e-04	1.43e-03	down	yes
ASB5	-5.0685	0.3112	4.2439	6.07e-09	2.81e-08	down	yes
KLK3	-5.0653	0.8520	1.8049	2.89e-08	1.25e-07	down	yes
ISL1	-5.0644	0.4133	2.4715	7.10e-11	4.01e-10	down	yes
TMPRSS7	-5.0600	1.6735	6.7073	1.50e-26	5.60e-25	down	yes
OR1P1	-5.0589	0.1071	0.8374	1.75e-05	5.42e-05	down	yes
ADAM7	-5.0579	0.8673	5.3415	3.30e-09	1.58e-08	down	yes
MYOZ2	-5.0501	0.8622	11.3089	5.05e-23	1.16e-21	down	yes
HOXD3	-5.0495	0.2143	2.4390	2.19e-07	8.58e-07	down	yes
ZIM2	-5.0481	0.5051	1.9106	2.37e-11	1.40e-10	down	yes
TINAG	-5.0427	0.5357	2.3333	1.65e-04	4.42e-04	down	yes
OR10W1	-5.0414	0.3061	1.6504	3.72e-05	1.10e-04	down	yes
AMTN	-5.0403	0.0918	0.6341	1.13e-04	3.12e-04	down	yes
OR6M1	-5.0395	0.2041	0.7805	1.83e-05	5.67e-05	down	yes
NXPE2	-5.0393	0.3163	1.1463	1.05e-08	4.73e-08	down	yes
PAPOLB	-5.0377	0.6327	3.2439	3.50e-16	3.38e-15	down	yes
MROH2B	-5.0290	1.1071	6.0325	3.58e-06	1.22e-05	down	yes
GAGE12F	-5.0283	1.7092	7.9675	4.08e-06	1.37e-05	down	yes
TGM6	-5.0273	0.1429	2.4959	5.43e-07	2.03e-06	down	yes
ADAMTSL1	-5.0271	0.9388	13.6829	1.24e-14	1.02e-13	down	yes
ANKRD18B	-5.0255	3.1837	24.5772	7.76e-32	7.76e-30	down	yes
TMEM225	-5.0235	0.3724	1.2764	5.43e-05	1.57e-04	down	yes
UGT2B7	-5.0225	1.3673	4.2764	4.54e-19	6.05e-18	down	yes
TMIGD1	-5.0201	0.5969	2.3984	3.54e-14	2.77e-13	down	yes
EPHA5	-5.0178	1.3520	7.4228	2.65e-19	3.63e-18	down	yes
ADGRL3	-5.0134	3.6531	28.7154	3.41e-35	5.93e-33	down	yes
PCLO	-5.0126	3.7041	16.4634	1.23e-28	6.36e-27	down	yes
PPDPFL	-5.0124	0.2908	0.7967	2.84e-04	7.35e-04	down	yes
KCNA4	-5.0074	0.6020	2.1220	3.44e-13	2.44e-12	down	yes
CCER1	-5.0070	0.3878	2.0000	3.58e-05	1.06e-04	down	yes
PAX7	-5.0053	0.3673	3.5285	6.26e-07	2.32e-06	down	yes
LRRC72	-5.0051	0.2704	0.9187	2.78e-08	1.20e-07	down	yes
SPAM1	-4.9986	0.1990	1.0163	6.11e-10	3.13e-09	down	yes
WNT2	-4.9930	0.1071	1.7642	2.46e-05	7.47e-05	down	yes
NAT2	-4.9906	0.2908	0.9837	4.93e-09	2.31e-08	down	yes
SLC16A9	-4.9902	2.3367	33.5447	7.58e-29	4.06e-27	down	yes
TRIM63	-4.9891	1.3827	4.6423	1.05e-31	9.86e-30	down	yes
OR8I2	-4.9885	0.0663	1.0407	3.14e-04	8.06e-04	down	yes
PPP4R3C	-4.9875	0.1939	1.0488	8.13e-05	2.29e-04	down	yes
PPP1R3A	-4.9857	0.2449	6.1626	5.31e-06	1.77e-05	down	yes
KRT25	-4.9812	0.1122	0.7724	3.60e-06	1.22e-05	down	yes
OR10AG1	-4.9800	0.5408	1.5203	1.10e-14	9.08e-14	down	yes
COL3A1	-4.9776	1.1990	37.7154	1.18e-15	1.07e-14	down	yes
IL17A	-4.9747	0.6531	13.3089	1.08e-12	7.25e-12	down	yes
ZNF728	-4.9717	1.3520	3.6260	1.83e-19	2.55e-18	down	yes
CAV3	-4.9693	0.3061	2.3496	5.41e-11	3.10e-10	down	yes
MYH8	-4.9678	0.7041	8.8862	1.02e-07	4.13e-07	down	yes
SPAG11A	-4.9659	0.2449	1.5854	4.49e-07	1.70e-06	down	yes
OR13F1	-4.9650	0.0663	0.7317	5.79e-05	1.67e-04	down	yes
COL6A5	-4.9636	0.5663	32.1626	1.02e-10	5.64e-10	down	yes
PCDHB10	-4.9630	0.1837	7.1870	7.19e-12	4.48e-11	down	yes
SLC35G4	-4.9611	0.0918	0.6179	9.34e-05	2.61e-04	down	yes
PADI3	-4.9601	0.1582	1.1626	1.21e-05	3.84e-05	down	yes
OR4K1	-4.9526	0.3673	1.8780	8.19e-05	2.30e-04	down	yes
ABCA4	-4.9525	1.7398	14.5203	7.95e-21	1.32e-19	down	yes
NOL4	-4.9523	0.8214	4.2927	1.89e-16	1.87e-15	down	yes
DIO2	-4.9510	1.8929	9.1057	9.56e-24	2.43e-22	down	yes
PRSS48	-4.9431	0.2704	1.8862	1.35e-08	6.03e-08	down	yes
MAGEB2	-4.9419	0.3214	14.7073	1.83e-10	9.95e-10	down	yes
ADAMTS19	-4.9417	0.5306	4.6585	1.49e-07	5.95e-07	down	yes
KCTD16	-4.9396	2.4796	18.2846	2.02e-28	9.90e-27	down	yes
AADACL4	-4.9387	0.2602	1.3496	2.05e-05	6.28e-05	down	yes
KHDC3L	-4.9382	0.0561	0.9187	4.95e-08	2.08e-07	down	yes
OR11H4	-4.9381	0.3010	1.8049	1.83e-09	8.96e-09	down	yes
SCG2	-4.9378	0.8112	5.2358	1.75e-20	2.76e-19	down	yes
ATP12A	-4.9313	0.9286	5.8537	2.33e-14	1.86e-13	down	yes
ADGRF4	-4.9297	0.4337	3.2358	5.24e-09	2.45e-08	down	yes
HSPB8	-4.9186	0.7143	43.5935	8.76e-22	1.67e-20	down	yes
TEX28	-4.9117	0.5561	3.8780	1.02e-12	6.84e-12	down	yes
FIGN	-4.9081	6.3622	32.5203	3.03e-24	8.30e-23	down	yes
GJA10	-4.9074	0.9592	1.6992	8.25e-13	5.62e-12	down	yes
MS4A8	-4.9033	0.3520	1.7154	9.19e-06	2.96e-05	down	yes
LRATD1	-4.8959	2.8520	15.7805	7.17e-23	1.61e-21	down	yes
MTNR1B	-4.8933	0.2806	1.9268	1.88e-06	6.58e-06	down	yes
SPO11	-4.8931	0.1531	1.6667	1.72e-05	5.34e-05	down	yes
ERVV-1	-4.8858	0.2551	1.6423	1.86e-06	6.53e-06	down	yes
LHFPL3	-4.8844	1.0408	3.1789	1.43e-20	2.29e-19	down	yes
BTC	-4.8799	0.7041	4.2276	2.10e-11	1.25e-10	down	yes
OR8J3	-4.8750	0.6786	3.4715	5.24e-22	1.03e-20	down	yes
USH2A	-4.8738	2.6990	15.5610	1.26e-18	1.59e-17	down	yes
MEI4	-4.8734	2.6429	4.4959	2.53e-16	2.48e-15	down	yes
NKX2-5	-4.8723	0.9694	1.3333	5.87e-10	3.01e-09	down	yes
PCDHB3	-4.8720	0.4949	2.1789	1.64e-06	5.79e-06	down	yes
HS3ST4	-4.8702	2.0459	3.6504	2.90e-20	4.45e-19	down	yes
TCHHL1	-4.8692	0.2500	2.6992	1.51e-05	4.73e-05	down	yes
ADAMTS3	-4.8643	1.7500	16.2114	5.11e-19	6.76e-18	down	yes
PITX2	-4.8609	0.3265	3.3496	8.81e-09	4.02e-08	down	yes
TMPRSS15	-4.8585	2.3010	12.9919	1.29e-19	1.83e-18	down	yes
SLC22A12	-4.8566	0.1480	1.8049	2.44e-04	6.38e-04	down	yes
MTTP	-4.8563	2.1122	6.7724	2.38e-24	6.63e-23	down	yes
CFHR5	-4.8547	0.1888	2.7724	1.55e-05	4.86e-05	down	yes
OR2T29	-4.8538	0.7602	2.1138	6.26e-06	2.06e-05	down	yes
PTPRR	-4.8475	2.2704	23.1870	1.22e-27	5.43e-26	down	yes
TAAR6	-4.8466	0.1939	0.7317	9.61e-06	3.09e-05	down	yes
SSMEM1	-4.8458	0.3622	0.9187	3.91e-09	1.85e-08	down	yes
FAM205C	-4.8457	0.4541	6.5691	1.35e-04	3.66e-04	down	yes
MS4A15	-4.8436	0.2551	1.6341	4.81e-11	2.76e-10	down	yes
C6	-4.8403	0.7245	4.8618	6.72e-06	2.21e-05	down	yes
KDR	-4.8385	1.3214	513.3821	1.10e-15	1.00e-14	down	yes
FTMT	-4.8371	0.2755	1.4228	9.02e-12	5.57e-11	down	yes
PRY2	-4.8340	0.0663	2.8699	8.93e-07	3.26e-06	down	yes
PRTG	-4.8330	3.7653	20.5041	3.60e-27	1.49e-25	down	yes
PTH	-4.8318	0.1378	0.9675	3.33e-07	1.27e-06	down	yes
LRRIQ1	-4.8279	6.2704	12.7073	1.73e-36	4.16e-34	down	yes
BTBD16	-4.8278	0.5306	2.0732	6.08e-11	3.46e-10	down	yes
OR51G2	-4.8266	0.0765	1.4797	1.07e-04	2.97e-04	down	yes
NLGN4X	-4.8266	1.7194	13.5122	3.99e-25	1.24e-23	down	yes
ERBB4	-4.8225	2.5306	12.4146	1.21e-18	1.53e-17	down	yes
ADCYAP1	-4.8185	0.5816	3.3333	5.12e-17	5.35e-16	down	yes
FSHB	-4.8179	0.1122	1.3171	3.83e-04	9.71e-04	down	yes
KLK15	-4.8163	0.4235	1.6098	1.24e-13	9.20e-13	down	yes
PGR	-4.8118	3.0051	14.8862	2.53e-08	1.10e-07	down	yes
PRDM6	-4.8097	0.8469	4.6016	2.61e-13	1.87e-12	down	yes
TCP11X2	-4.8095	0.8622	4.4065	1.99e-12	1.30e-11	down	yes
HTR3D	-4.8081	0.1122	1.0894	7.35e-05	2.08e-04	down	yes
IZUMO3	-4.8048	0.2143	0.6341	1.38e-05	4.33e-05	down	yes
KRT6C	-4.8031	0.6735	1.2195	4.74e-04	1.18e-03	down	yes
TRIM48	-4.8017	0.2551	0.7236	7.18e-05	2.04e-04	down	yes
GIP	-4.8006	0.2143	0.9431	7.80e-06	2.54e-05	down	yes
FNDC1	-4.7905	0.5918	8.9268	8.54e-11	4.78e-10	down	yes
COL21A1	-4.7878	0.9439	8.1382	1.25e-14	1.03e-13	down	yes
DPT	-4.7873	0.1429	2.5691	1.36e-04	3.69e-04	down	yes
FBXL7	-4.7872	0.3469	14.7805	1.20e-09	6.00e-09	down	yes
GDF3	-4.7844	0.3265	5.8211	5.87e-09	2.73e-08	down	yes
SERPINB5	-4.7840	2.0765	4.7805	3.46e-32	3.83e-30	down	yes
TRIM64C	-4.7826	0.1480	1.3089	3.04e-04	7.83e-04	down	yes
LRRTM3	-4.7785	0.9592	3.2276	1.95e-09	9.55e-09	down	yes
REG1B	-4.7777	0.4643	1.0732	2.59e-07	1.01e-06	down	yes
ABCA12	-4.7726	3.0408	12.0650	1.57e-20	2.51e-19	down	yes
ZIC5	-4.7691	2.4235	7.0488	1.95e-24	5.48e-23	down	yes
LHX9	-4.7668	1.9847	7.4959	2.57e-22	5.33e-21	down	yes
HOXA11	-4.7657	0.2551	12.2602	3.25e-11	1.90e-10	down	yes
FOXN4	-4.7656	0.3571	3.0732	9.74e-08	3.97e-07	down	yes
LHX8	-4.7636	0.1633	2.8374	6.39e-05	1.83e-04	down	yes
TAAR5	-4.7630	0.3316	0.6748	5.44e-07	2.03e-06	down	yes
FGF14	-4.7603	2.7551	13.6179	7.20e-15	6.06e-14	down	yes
DKK1	-4.7596	0.8469	66.3415	6.13e-12	3.85e-11	down	yes
PSG4	-4.7575	2.0714	8.5203	5.80e-20	8.59e-19	down	yes
TFAP2B	-4.7514	0.6224	2.3740	3.10e-10	1.64e-09	down	yes
POM121L2	-4.7512	0.1837	0.9512	1.49e-06	5.29e-06	down	yes
PDCL2	-4.7491	0.1990	0.7317	2.91e-06	9.97e-06	down	yes
ONECUT2	-4.7476	1.8980	17.8537	1.03e-21	1.94e-20	down	yes
UBE2U	-4.7460	0.1888	1.3577	1.20e-04	3.30e-04	down	yes
FER1L6	-4.7456	0.9898	7.5691	3.36e-15	2.91e-14	down	yes
KCTD8	-4.7431	0.1020	1.2358	1.92e-04	5.10e-04	down	yes
NLRP2B	-4.7431	0.8469	1.8374	1.27e-16	1.28e-15	down	yes
SNAP91	-4.7411	1.2704	4.6748	4.34e-10	2.26e-09	down	yes
ANKFN1	-4.7394	5.4490	13.9268	1.42e-27	6.25e-26	down	yes
ZSCAN1	-4.7390	0.3061	2.2033	1.99e-11	1.18e-10	down	yes
BRS3	-4.7341	0.8265	2.3252	2.18e-15	1.92e-14	down	yes
UGT2A3	-4.7327	0.2041	1.0244	4.09e-05	1.20e-04	down	yes
WFDC9	-4.7323	0.1531	1.2195	5.50e-04	1.36e-03	down	yes
KCNIP1	-4.7315	0.3929	1.9512	2.59e-09	1.25e-08	down	yes
ZNF423	-4.7292	1.1071	8.8455	7.66e-16	7.08e-15	down	yes
ACTL7B	-4.7292	0.8571	1.5691	1.87e-12	1.23e-11	down	yes
PMP2	-4.7264	3.1684	5.9187	9.06e-23	2.01e-21	down	yes
CCDC177	-4.7233	0.3520	1.6098	2.26e-07	8.85e-07	down	yes
FGL1	-4.7202	0.5969	3.5935	2.48e-11	1.47e-10	down	yes
ARMS2	-4.7195	0.2857	1.0325	1.62e-10	8.83e-10	down	yes
MMP20	-4.7078	0.2857	1.7154	9.49e-09	4.31e-08	down	yes
OR51A4	-4.7067	0.4847	2.4309	6.77e-08	2.81e-07	down	yes
CELA3A	-4.7055	0.2959	0.9431	5.91e-07	2.20e-06	down	yes
GPX5	-4.7048	0.5663	0.8537	2.20e-04	5.77e-04	down	yes
TEX44	-4.7045	0.1122	0.7317	6.67e-05	1.90e-04	down	yes
CHST4	-4.7027	0.3520	2.3008	1.04e-12	6.97e-12	down	yes
CES5A	-4.7019	0.1071	1.5528	1.05e-03	2.48e-03	down	yes
SEL1L2	-4.7018	1.2755	3.8374	5.50e-10	2.83e-09	down	yes
HAO1	-4.7000	0.5459	1.9350	4.54e-07	1.71e-06	down	yes
C8A	-4.6978	1.4235	3.4878	4.47e-07	1.69e-06	down	yes
BCHE	-4.6975	0.2041	23.2683	1.78e-06	6.26e-06	down	yes
F13B	-4.6948	0.1276	1.5041	3.45e-06	1.17e-05	down	yes
MYO3A	-4.6942	2.3827	9.1626	2.31e-17	2.52e-16	down	yes
THSD7A	-4.6932	4.3214	46.8780	9.65e-37	2.52e-34	down	yes
CSNKA2IP	-4.6916	0.2653	1.5935	1.64e-05	5.11e-05	down	yes
KLF18	-4.6904	0.6276	2.9512	1.38e-04	3.75e-04	down	yes
BCO1	-4.6884	0.3929	2.0650	3.51e-08	1.50e-07	down	yes
SLC13A1	-4.6865	4.4694	7.4472	1.19e-29	7.32e-28	down	yes
GPR101	-4.6855	0.8265	3.4146	1.17e-10	6.48e-10	down	yes
ZNF729	-4.6854	0.5561	1.1870	4.26e-15	3.66e-14	down	yes
OTC	-4.6849	1.0357	1.7886	3.10e-07	1.19e-06	down	yes
IFNA14	-4.6834	0.5816	2.2602	3.97e-05	1.17e-04	down	yes
CBLL2	-4.6816	0.4082	1.7073	7.61e-08	3.14e-07	down	yes
VSIG10L2	-4.6803	0.6633	3.4309	2.13e-08	9.30e-08	down	yes
SLC26A5	-4.6802	1.7347	7.9187	9.35e-20	1.35e-18	down	yes
CACNA1S	-4.6782	0.5612	5.1951	5.82e-12	3.66e-11	down	yes
H2AL1Q	-4.6776	0.7755	5.3659	3.56e-18	4.28e-17	down	yes
EGFR	-4.6753	2.6990	19.6992	3.30e-20	5.02e-19	down	yes
TTLL6	-4.6749	3.5918	8.7480	8.85e-28	4.05e-26	down	yes
PI15	-4.6724	0.7194	4.0894	4.68e-14	3.63e-13	down	yes
CADPS2	-4.6713	2.4031	59.4634	5.58e-23	1.28e-21	down	yes
TFAP2D	-4.6659	0.3010	2.0894	2.08e-08	9.10e-08	down	yes
ADH1A	-4.6640	0.4235	1.8049	1.14e-10	6.32e-10	down	yes
ZSWIM2	-4.6638	0.8724	2.3008	9.91e-12	6.09e-11	down	yes
FSHR	-4.6622	1.7398	2.7236	8.76e-15	7.29e-14	down	yes
ODF4	-4.6609	0.5765	0.7724	7.72e-10	3.93e-09	down	yes
UGT3A1	-4.6580	1.8980	11.0732	1.47e-20	2.35e-19	down	yes
TBX22	-4.6572	0.1429	0.6098	6.61e-04	1.61e-03	down	yes
IQCJ	-4.6540	0.3367	0.8618	7.19e-05	2.04e-04	down	yes
ZNF560	-4.6524	0.4796	2.3496	8.36e-14	6.30e-13	down	yes
OLFM3	-4.6517	0.5408	2.5772	2.75e-07	1.06e-06	down	yes
KCNK18	-4.6512	0.0561	1.0650	7.55e-04	1.83e-03	down	yes
PRRX1	-4.6497	2.8929	12.0325	1.10e-21	2.07e-20	down	yes
OR10T2	-4.6485	0.0561	0.5691	3.49e-03	7.48e-03	down	yes
IL17F	-4.6425	0.8214	35.8211	1.25e-10	6.90e-10	down	yes
EPB41L4B	-4.6422	2.5561	9.6098	2.42e-20	3.75e-19	down	yes
GARIN3	-4.6405	0.9694	2.2520	1.26e-10	6.91e-10	down	yes
FEZF1	-4.6395	0.1378	8.0081	6.87e-06	2.25e-05	down	yes
ZNF705G	-4.6393	0.8316	3.1382	4.57e-12	2.90e-11	down	yes
ATOH7	-4.6375	0.4439	1.0407	8.07e-12	5.01e-11	down	yes
FBN3	-4.6336	1.3622	6.0894	7.29e-12	4.54e-11	down	yes
CLRN2	-4.6326	0.0663	1.0732	5.99e-04	1.47e-03	down	yes
PTF1A	-4.6268	0.1020	0.6585	2.93e-04	7.56e-04	down	yes
SLC5A7	-4.6226	0.4592	4.3415	9.79e-11	5.45e-10	down	yes
KBTBD13	-4.6216	0.4031	1.4390	4.25e-07	1.61e-06	down	yes
SLC17A8	-4.6205	1.8673	4.7480	8.09e-23	1.81e-21	down	yes
SERTM1	-4.6198	0.7143	3.6585	8.11e-12	5.03e-11	down	yes
AHSG	-4.6034	0.2041	1.7073	1.98e-06	6.93e-06	down	yes
FAM13C	-4.5999	1.1224	8.6179	5.23e-16	4.94e-15	down	yes
GUCA1C	-4.5998	0.7041	0.8455	5.10e-07	1.91e-06	down	yes
EYA4	-4.5972	3.2347	18.8049	9.36e-31	7.00e-29	down	yes
EPHA3	-4.5964	2.2194	7.6667	2.30e-30	1.63e-28	down	yes
PCDHA8	-4.5963	0.0306	0.5935	4.12e-03	8.73e-03	down	yes
UNC5C	-4.5954	2.5561	17.5772	1.33e-26	5.04e-25	down	yes
OR13G1	-4.5938	0.1429	1.5203	1.90e-05	5.87e-05	down	yes
GUCY1A2	-4.5916	3.1633	20.1626	4.25e-29	2.38e-27	down	yes
CALCR	-4.5880	1.1276	3.2439	1.32e-15	1.19e-14	down	yes
OR10J3	-4.5868	0.2653	1.1545	7.91e-05	2.23e-04	down	yes
LIN28B	-4.5857	2.6582	28.9106	8.13e-39	3.02e-36	down	yes
HFM1	-4.5786	1.3622	9.9187	7.74e-17	7.97e-16	down	yes
FRMPD2	-4.5774	4.3265	15.0569	7.66e-31	5.78e-29	down	yes
HTR3E	-4.5687	0.4898	1.3496	3.59e-08	1.53e-07	down	yes
PNLIPRP2	-4.5685	0.1480	1.6179	5.55e-05	1.60e-04	down	yes
TRIM43B	-4.5682	0.2755	1.5528	1.84e-04	4.89e-04	down	yes
ASB17	-4.5674	0.0918	1.2439	4.90e-04	1.22e-03	down	yes
SHCBP1L	-4.5659	2.8724	4.6260	1.32e-24	3.81e-23	down	yes
SULF1	-4.5642	4.1378	110.8943	1.96e-31	1.69e-29	down	yes
PATE2	-4.5637	0.6786	3.5366	6.56e-18	7.66e-17	down	yes
HOXC11	-4.5628	0.3469	1.1951	4.94e-09	2.31e-08	down	yes
HNF4G	-4.5626	3.4490	6.9106	1.17e-18	1.49e-17	down	yes
GABRR1	-4.5594	0.7296	3.8211	5.91e-15	5.01e-14	down	yes
THPO	-4.5561	0.2908	1.9512	6.46e-11	3.67e-10	down	yes
SIX1	-4.5444	2.2143	21.1382	1.20e-27	5.37e-26	down	yes
TBX15	-4.5370	1.8827	11.8862	3.20e-21	5.60e-20	down	yes
ZIC4	-4.5360	0.4796	4.4715	2.83e-06	9.73e-06	down	yes
ELSPBP1	-4.5332	0.2143	1.1707	8.44e-05	2.37e-04	down	yes
NDP	-4.5315	6.8265	2.2683	1.27e-09	6.35e-09	down	yes
ANO4	-4.5302	0.4082	3.1220	4.94e-07	1.85e-06	down	yes
THEGL	-4.5216	0.7143	4.9024	7.80e-13	5.33e-12	down	yes
GABRB1	-4.5178	1.4490	5.3902	2.05e-17	2.26e-16	down	yes
SORCS1	-4.5168	2.6837	19.6504	1.40e-18	1.75e-17	down	yes
IL1RAPL1	-4.5124	3.1888	4.8211	2.83e-26	1.02e-24	down	yes
LIFR	-4.5110	4.4643	215.8211	1.77e-31	1.55e-29	down	yes
AADACL2	-4.5105	0.3214	2.2520	3.35e-04	8.57e-04	down	yes
UNC13C	-4.5073	2.1684	14.3659	3.63e-12	2.32e-11	down	yes
KIRREL1	-4.5054	1.7704	49.5203	5.27e-14	4.07e-13	down	yes
RAET1G	-4.5001	0.5867	3.5122	1.91e-17	2.11e-16	down	yes
C10ORF90	-4.4991	1.0051	3.0813	1.54e-10	8.40e-10	down	yes
OR8B12	-4.4989	0.2245	1.3171	1.13e-04	3.12e-04	down	yes
PRSS38	-4.4982	1.5102	2.1463	3.06e-12	1.97e-11	down	yes
F11	-4.4977	0.9745	3.5041	4.43e-13	3.10e-12	down	yes
GRM1	-4.4968	2.1531	11.0894	2.84e-29	1.67e-27	down	yes
OVOL2	-4.4943	0.3367	3.4634	1.70e-10	9.25e-10	down	yes
ARSH	-4.4897	0.3571	0.7073	1.06e-05	3.37e-05	down	yes
PHYHIP	-4.4884	0.6633	5.1301	1.45e-11	8.81e-11	down	yes
HSFY2	-4.4840	0.1531	1.8780	4.14e-03	8.76e-03	down	yes
TEX37	-4.4831	0.1429	0.5610	1.76e-04	4.70e-04	down	yes
FOXA2	-4.4819	0.6224	0.8943	3.13e-04	8.05e-04	down	yes
ATP6V1B1	-4.4736	0.8980	4.0163	2.12e-19	2.94e-18	down	yes
C2ORF73	-4.4709	0.3061	1.6341	4.41e-08	1.86e-07	down	yes
SEMA3E	-4.4682	32.4490	27.1463	5.33e-37	1.53e-34	down	yes
ACTN2	-4.4676	18.7500	35.8780	8.18e-52	2.25e-48	down	yes
PTTG1IP2	-4.4676	0.0612	0.6016	1.33e-03	3.08e-03	down	yes
HTR5A	-4.4649	0.3265	2.2520	1.02e-08	4.61e-08	down	yes
LRRC31	-4.4625	0.3622	2.0407	3.75e-08	1.60e-07	down	yes
WDR87	-4.4622	2.7143	7.0244	5.56e-20	8.26e-19	down	yes
TDRD5	-4.4616	1.0153	3.1870	2.42e-07	9.42e-07	down	yes
OR2K2	-4.4597	0.1224	0.6341	1.64e-05	5.13e-05	down	yes
DSCAM	-4.4593	1.5306	15.0976	3.10e-09	1.48e-08	down	yes
OR5BS1P	-4.4580	0.3163	0.8780	1.51e-03	3.48e-03	down	yes
OR51V1	-4.4566	0.1020	1.0163	2.40e-04	6.29e-04	down	yes
DEFB108B	-4.4554	0.6582	2.0894	1.36e-14	1.12e-13	down	yes
MEGF10	-4.4552	1.3061	47.3984	2.26e-15	1.98e-14	down	yes
HAO2	-4.4541	0.0918	1.6260	3.55e-04	9.03e-04	down	yes
ZNF214	-4.4533	1.4337	7.8049	2.55e-19	3.51e-18	down	yes
VN1R5	-4.4503	1.2755	2.3902	2.26e-17	2.47e-16	down	yes
SMOC2	-4.4500	1.8265	3.3577	2.00e-12	1.31e-11	down	yes
PCDHAC2	-4.4500	0.1786	15.2195	5.33e-06	1.77e-05	down	yes
IMPG1	-4.4476	0.7908	3.8699	4.24e-16	4.06e-15	down	yes
PPP1R3C	-4.4463	0.2908	2.9593	2.00e-11	1.19e-10	down	yes
GALP	-4.4441	0.1582	0.5691	9.51e-05	2.65e-04	down	yes
EDIL3	-4.4428	1.7551	80.0976	9.76e-17	9.98e-16	down	yes
CEACAM20	-4.4414	0.4949	1.6911	4.88e-10	2.53e-09	down	yes
CPA2	-4.4362	0.3061	1.6423	4.47e-07	1.69e-06	down	yes
