direction	term_id	term_name	source	pvalue_adjusted	intersection_size	term_size	precision	recall	genes
up	GO:0050896	response to stimulus	GO:BP	4.05e-21	400	8999	0.6250	0.0444	TRARG1,PLIN1,KRT6A,THRSP,KLK5,GPD1,ADIPOQ,CTSG,TPSAB1,C6,HLA-DOA,ADORA3,GLYAT,CILP,NUPR2,ACTA1,SIGLEC1,RHEX,CEBPA,LPL,HBB,DCD,CALML5,LILRB2,SEZ6,F13A1,SPRR3,ADH7,KRT5,CNTFR,KRT13,CLEC4G,KLK3,CIDEA,CMA1,KCNIP2,MAS1L,PFKFB1,STAB1,LGALS12,PLP1,MRAP,NPY1R,CSF1R,UGT1A10,ABCD2,CD36,VIPR1,AZGP1,HBD,SCGB1A1,FEZF2,LILRA1,VSIG4,FRZB,IBSP,LEP,PPP1R1B,PLCB2,GRIK3,FOXA2,CALCR,CX3CR1,KLK6,TRDN,PRKAR2B,MPEG1,STYXL2,ADCYAP1,SERPINB13,FGF20,C4B_2,AGTR2,TRPM2,MS4A14,LEFTY2,FOLR2,P2RY14,MRC1,FOXA3,SLC18A2,SFRP2,PTGER3,RHOXF1,CYTH4,SIGLEC9,SLCO2B1,FCER2,TNF,PIK3R6,C8B,P2RY12,TREM2,RYR1,DTX1,SASH3,PXDNL,TMIGD3,C1QC,SORCS3,CRABP1,MRGPRX2,TBXT,ALOX5,WNK2,CSRP3,BMP5,SCEL,SCGB2A2,NPY5R,TBL1Y,ACVR1C,LPAR5,DRD5,ARPP21,JCHAIN,COL2A1,ITGAM,GPR34,TNFAIP8L2,CCR2,CCL3,FGL1,UCN3,FCRL4,LYVE1,MLXIPL,C1QTNF4,MROH2B,WDFY4,ADAMTSL2,SSTR3,ECRG4,AOC1,RNASE13,KLK8,HP,ARHGAP4,CYP4F12,CXCL14,FGFBP1,FCGR2B,SYK,P2RY13,MSTN,TREML1,MS4A2,OSTN,ALDH1A1,ASPN,SLC38A3,LRRC63,CD209,CCL21,FMO1,OR5C1,HLA-DPB1,SEMA3D,LMX1A,P2RX1,LILRA6,TSHB,PTPN6,AOC3,HJV,PGLYRP4,PIK3R5,MS4A6E,RASL10A,TRPC3,LHCGR,EDN3,ITLN1,C7,THBS4,TRIM63,GFRA3,KAT7,HLA-DOB,FGD2,FABP4,CCL13,IL10RA,SORBS1,RORC,C4BPA,PSG6,NFAM1,CACNA1H,VANGL2,OLFM4,SLITRK6,WNT11,SORCS1,GRID2,SERPINF2,MAP2K6,GABRQ,FMO2,UTS2,AQP4,ATP1A2,IFNA5,ALDH3A1,KCNQ1,EPHB6,SERPINA1,IRF5,RXRG,ASB2,CALB1,CCR1,MS4A7,DOK2,IFNA13,TRIM55,GPR142,KLB,PLCZ1,USP17L2,PLA2G5,CPLX2,PIRT,FGD3,GPR87,OR51Q1,CD79A,TLR7,MS4A6A,CD200R1,HTR3E,SPI1,MAPK4,TAC1,NCF1,MORC1,CD4,GPC3,HCAR2,OLFM2,ANKFN1,MYOC,ARHGAP30,ZNF536,GATM,GPBAR1,MGAT3,ALB,LILRB1,LRTM1,HPGDS,CD244,DIO3,TRIL,TSPAN8,PKD2L1,KLHL31,ADCY5,PSG8,ATRNL1,CARD11,ABCC6,MZB1,OR52I2,MTARC1,CA3,CD300LF,UNC5D,CD19,HPGD,OR9Q1,NLRC4,SCN9A,PIK3AP1,GRAP,DMTN,ADGRG5,EBI3,CD84,CBLN1,UGT3A2,OXER1,ACP5,IFIT1B,OR2A4,NGFR,SHISA6,TTN,F10,TENM1,CNTN1,BPI,LCN2,APOE,NCAM1,CORO1A,CD177,LY6D,FPR3,NCKAP1L,NR0B1,CYBB,CD14,TSPEAR,C10ORF71,RSPO4,APOA2,SULT1C3,SLC46A2,ELANE,PLIN5,OR1L6,CXCR1,HSD11B2,CSF3R,CHL1,UMODL1,PTPRCAP,GRIA2,BIN2,CD33,NME8,CD300A,NPR1,TBXAS1,PDGFD,SELENOP,CLCA1,C4A,NRROS,ADCYAP1R1,ADGRL3,NOX4,OGN,CD163,RGS5,OR52N4,STRA8,TRPV6,LAPTM5,SCNN1B,PCSK1N,C2,TAS2R13,PTPRD,HORMAD1,LILRB5,FLT3,FCGR3B,PRAME,CES3,GNA15,CCL19,PTPN5,CEACAM3,SH2D3C,MERTK,GFRA2,RYR2,PRDM9,VWC2L,AKR1C4,CACNG4,PLA2G4B,TYROBP,SERPINF1,SOX8,EDA,LRAT,EVPL,METTL21C,SUCNR1,SLC6A2,CLEC1B,OR1K1,NKD2,RASAL3,TAS2R10,PSG3,OR2A14,PLPPR4,SLC39A12,ATP2A1,HTR1F,ADRA2B,S100B,ARHGAP45,HCRTR2,CHIT1,ARHGAP25,PDCD1,GATA1,ARHGAP27,C3AR1,HRH2,ANO1,ACKR4,GPR88,MSMP,WNT6
down	REAC:R-HSA-1912408	Pre-NOTCH Transcription and Translation	REAC	5.55e-21	20	92	0.2198	0.2174	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-5625740	RHO GTPases activate PKNs	REAC	7.02e-21	20	93	0.2198	0.2151	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	REAC	1.12e-20	20	95	0.2198	0.2105	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	GO:0034728	nucleosome organization	GO:BP	1.23e-20	20	138	0.1887	0.1449	H4C11,H3C8,H3C3,H3C2,H2BC17,H2BC14,H1-5,H3C12,H2BC13,H3C11,H2BC10,H2BC3,H4C13,H2BC8,H3C4,H1-1,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-9816359	Maternal to zygotic transition (MZT)	REAC	4.26e-20	21	119	0.2308	0.1765	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6,KDM6B
down	KEGG:05034	Alcoholism	KEGG	4.83e-20	24	187	0.3158	0.1283	H4C11,H2AC16,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H2AC17,H3C11,H2BC10,H2AC13,H2AC12,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-5578749	Transcriptional regulation by small RNAs	REAC	5.19e-20	20	102	0.2198	0.1961	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	KEGG:04613	Neutrophil extracellular trap formation	KEGG	5.50e-20	24	188	0.3158	0.1277	H4C11,H2AC16,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H2AC17,H3C11,H2BC10,H2AC13,H2AC12,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
up	GO:0009986	cell surface	GO:CC	6.31e-20	89	914	0.1317	0.0974	ADIPOQ,LPL,PSG2,LILRB2,CNTFR,CLEC4G,CSF1R,CD36,AZGP1,CX3CR1,FOLR2,MRC1,FCER2,TNF,P2RY12,IGSF21,ITGAM,CCR2,ST14,FCRL4,FGFBP1,FCGR2B,TREML1,DSCAML1,MS4A2,CD163L1,IZUMO1R,CD209,HLA-DPB1,P2RX1,AOC3,HJV,GFRA3,PSG6,CA4,SLITRK6,VWDE,SERPINF2,AQP4,ATP1A2,EPHB6,CCR1,CD79A,CD200R1,CD4,GPC3,CD244,TSPAN8,PKD2L1,PSG8,UNC5D,CD19,EBI3,CD84,NGFR,F10,NCAM1,LY6D,DCC,CD14,TSPEAR,SLC46A2,ELANE,CXCR1,CSF3R,IGSF3,UMODL1,GRIA2,CD33,NRROS,ADCYAP1R1,CD163,TREML2,SCNN1B,PSG11,FCGR3B,TSPAN33,CEACAM3,GFRA2,CACNG4,TYROBP,PPFIA2,SLC6A2,CLEC1B,PSG3,ADRA2B,PDCD1,ACKR4,WNT6
down	REAC:R-HSA-9645723	Diseases of programmed cell death	REAC	6.40e-20	20	103	0.2198	0.1942	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-2559580	Oxidative Stress Induced Senescence	REAC	7.41e-20	21	122	0.2308	0.1721	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6,KDM6B
down	REAC:R-HSA-5250913	Positive epigenetic regulation of rRNA expression	REAC	7.88e-20	20	104	0.2198	0.1923	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-427413	NoRC negatively regulates rRNA expression	REAC	9.67e-20	20	105	0.2198	0.1905	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-1912422	Pre-NOTCH Expression and Processing	REAC	1.77e-19	20	108	0.2198	0.1852	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-5250941	Negative epigenetic regulation of rRNA expression	REAC	1.77e-19	20	108	0.2198	0.1852	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
up	GO:0060089	molecular transducer activity	GO:MF	1.94e-19	151	2053	0.2278	0.0736	ADIPOQ,CTSG,HLA-DOA,ADORA3,LILRB2,ADH7,CNTFR,MAS1L,MRAP,NPY1R,CSF1R,CD36,VIPR1,LILRA1,LEP,GRIK3,HMCN2,CALCR,CX3CR1,ADCYAP1,FGF20,AGTR2,LEFTY2,FOLR2,P2RY14,MRC1,SFRP2,PTGER3,FCER2,TNF,P2RY12,TREM2,TMIGD3,SORCS3,MRGPRX2,GABRA3,BMP5,NPY5R,ACVR1C,LPAR5,DRD5,GPR34,CCR2,CCL3,UCN3,FCRL4,LYVE1,C1QTNF4,SSTR3,SIGLEC7,CXCL14,FCGR2B,P2RY13,MSTN,OSTN,IZUMO1R,GPA33,CCL21,OR5C1,SEMA3D,P2RX1,LILRA6,TSHB,PTPN6,HJV,PGLYRP4,LHCGR,EDN3,THBS4,GFRA3,HLA-DOB,CCL13,IL10RA,RORC,NFAM1,WNT11,SORCS1,GRID2,GABRQ,UTS2,IFNA5,EPHB6,RXRG,CCR1,IFNA13,GPR142,GPR87,OR51Q1,CD79A,TLR7,CD200R1,HTR3E,CD4,HCAR2,GPBAR1,CD244,PKD2L1,OR52I2,UNC5D,HPGD,OR9Q1,ADGRG5,EBI3,OXER1,OR2A4,NGFR,APOE,FPR3,DCC,CD14,APOA2,OR1L6,CXCR1,CSF3R,GRIA2,CD33,CD300A,NPR1,PDGFD,NRROS,ADCYAP1R1,ADGRL3,OGN,OR52N4,TREML2,TAS2R13,PTPRD,LILRB5,FLT3,FCGR3B,CCL19,MERTK,GFRA2,MYOT,EDA,SUCNR1,CLEC1B,OR1K1,TAS2R10,OR2A14,HTR1F,ADRA2B,HCRTR2,PTPRZ1,PDCD1,C3AR1,HRH2,ACKR4,GPR88,MSMP,WNT6
up	GO:0038023	signaling receptor activity	GO:MF	1.94e-19	151	2053	0.2278	0.0736	ADIPOQ,CTSG,HLA-DOA,ADORA3,LILRB2,ADH7,CNTFR,MAS1L,MRAP,NPY1R,CSF1R,CD36,VIPR1,LILRA1,LEP,GRIK3,HMCN2,CALCR,CX3CR1,ADCYAP1,FGF20,AGTR2,LEFTY2,FOLR2,P2RY14,MRC1,SFRP2,PTGER3,FCER2,TNF,P2RY12,TREM2,TMIGD3,SORCS3,MRGPRX2,GABRA3,BMP5,NPY5R,ACVR1C,LPAR5,DRD5,GPR34,CCR2,CCL3,UCN3,FCRL4,LYVE1,C1QTNF4,SSTR3,SIGLEC7,CXCL14,FCGR2B,P2RY13,MSTN,OSTN,IZUMO1R,GPA33,CCL21,OR5C1,SEMA3D,P2RX1,LILRA6,TSHB,PTPN6,HJV,PGLYRP4,LHCGR,EDN3,THBS4,GFRA3,HLA-DOB,CCL13,IL10RA,RORC,NFAM1,WNT11,SORCS1,GRID2,GABRQ,UTS2,IFNA5,EPHB6,RXRG,CCR1,IFNA13,GPR142,GPR87,OR51Q1,CD79A,TLR7,CD200R1,HTR3E,CD4,HCAR2,GPBAR1,CD244,PKD2L1,OR52I2,UNC5D,HPGD,OR9Q1,ADGRG5,EBI3,OXER1,OR2A4,NGFR,APOE,FPR3,DCC,CD14,APOA2,OR1L6,CXCR1,CSF3R,GRIA2,CD33,CD300A,NPR1,PDGFD,NRROS,ADCYAP1R1,ADGRL3,OGN,OR52N4,TREML2,TAS2R13,PTPRD,LILRB5,FLT3,FCGR3B,CCL19,MERTK,GFRA2,MYOT,EDA,SUCNR1,CLEC1B,OR1K1,TAS2R10,OR2A14,HTR1F,ADRA2B,HCRTR2,PTPRZ1,PDCD1,C3AR1,HRH2,ACKR4,GPR88,MSMP,WNT6
down	REAC:R-HSA-73854	RNA Polymerase I Promoter Clearance	REAC	2.15e-19	20	109	0.2198	0.1835	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-73864	RNA Polymerase I Transcription	REAC	2.61e-19	20	110	0.2198	0.1818	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-977225	Amyloid fiber formation	REAC	2.61e-19	20	110	0.2198	0.1818	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-1500620	Meiosis	REAC	8.05e-19	20	116	0.2198	0.1724	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-5619507	Activation of HOX genes during differentiation	REAC	1.65e-18	20	120	0.2198	0.1667	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	REAC	1.65e-18	20	120	0.2198	0.1667	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	GO:0046982	protein heterodimerization activity	GO:MF	3.15e-18	25	363	0.2315	0.0689	H4C11,H2AC16,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H2AC17,H3C11,H2BC10,H2AC13,H2AC12,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,ATF3,H2BC6
down	REAC:R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	REAC	7.48e-18	20	129	0.2198	0.1550	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
up	GO:0016020	membrane	GO:CC	1.03e-17	421	9953	0.6228	0.0423	TRARG1,PLIN1,PLIN4,ADH1B,KRT6A,C14ORF180,CTSG,TMEM132C,C6,HLA-DOA,ADORA3,SPRR1B,TNMD,SIGLEC1,RHEX,PPP1R3A,LPL,GIMAP1-GIMAP5,DCD,ADH1C,SLC7A10,LILRB2,SEZ6,SPRR3,ADH7,KRT5,CNTFR,CLEC4G,SNORC,KCNIP2,MAS1L,STAB1,PLP1,NAT8L,LIPE,MRAP,NPY1R,DPP6,CSF1R,UGT1A10,ABCD2,CD36,VIPR1,AZGP1,CNMD,HBD,LILRA1,VSIG4,FRZB,IBSP,FREM1,MMP27,SPRR1A,GALNT8,AQP7,GRIK3,MYO7A,HMCN2,CALCR,CX3CR1,LINGO4,KLK6,TRDN,PRKAR2B,MPEG1,SIRPB2,KLHL41,SERPINB13,C4B_2,AGTR2,TRPM2,MS4A14,FOLR2,P2RY14,TMEM37,MRC1,SLC18A2,SLN,PCDH8,PTGER3,TMEM150B,CYTH4,SIGLEC9,VSIG10L2,SHISAL2B,SLCO2B1,CYP4B1,FCER2,TNF,PIK3R6,ADH1A,C8B,P2RY12,TREM2,RYR1,EGFL6,PXDNL,TMIGD3,C1QC,SORCS3,SPTSSB,MRGPRX2,ALOX5,WNK2,GABRA3,SCEL,IGSF21,NPY5R,ACVR1C,CHST13,LPAR5,DRD5,HPSE2,ITGAM,CACNG1,GPR34,CCR2,CNTN5,ST14,FCRL4,EPB42,LYVE1,KCNA6,DES,NALF2,SSTR3,LVRN,NCF4,KRT2,POTEH,ECRG4,AOC1,SIGLEC7,CYP4F12,FGFBP1,FCGR2B,SYK,P2RY13,TREML1,DSCAML1,MS4A2,CD163L1,SLC38A3,IZUMO1R,GPA33,LRRC63,CD209,FMO1,OR5C1,HLA-DPB1,SEMA3D,P2RX1,LILRA6,PTPN6,SLC6A5,AOC3,HJV,ADAP2,FAM163B,PGLYRP4,TMEM125,PIK3R5,MS4A6E,RASL10A,TRPC3,LHCGR,ITLN1,C7,GFRA3,SLC17A8,HLA-DOB,FGD2,CPAMD8,IL10RA,SORBS1,MSR1,SCN4A,CNTNAP4,DPEP2,C4BPA,PSG6,CA4,NFAM1,MYMX,CACNA1H,NOXA1,VANGL2,OLFM4,SLITRK6,ABCA10,SORCS1,CDHR1,GRID2,SCN4B,GABRQ,FMO2,AQP4,ATP1A2,ALDH3A1,KCNQ1,EPHB6,SERPINA1,DIPK1C,LRRC25,MAL2,CCR1,CLVS2,MS4A7,KCNK13,GPR142,GJD2,KLB,USP17L2,PLA2G5,HMGCLL1,FXYD6-FXYD2,CPLX2,UNC13C,KCNJ5,PIRT,XPNPEP2,GPR87,OR51Q1,CD79A,TMEM174,TLR7,MS4A6A,CD200R1,HTR3E,DPEP3,SPI1,NCF1,CD4,SLC40A1,GPC3,HCAR2,OLFM2,MYOC,GATM,GPBAR1,MGAT3,NNAT,LILRB1,LRTM1,SYT13,ST6GALNAC5,CD244,DIO3,TRIL,CERS3,TSPAN8,PKD2L1,ADCY5,PSG8,MBOAT1,ATRNL1,CARD11,MUC5AC,ABCC6,OR52I2,MTARC1,CD300LF,UNC5D,RIMS4,CD19,HPGD,OR9Q1,NLRC4,SCN9A,PIK3AP1,GRAP,DMTN,ADGRG5,PRRT4,TRPC6,EBI3,CD84,ABCA9,FBP2,CBLN1,MMEL1,UGT3A2,ABCA6,OXER1,ACP5,OR2A4,RIMBP2,NGFR,SHISA6,CYP4Z1,F10,TENM1,CNTN1,BPI,KCNK17,APOE,NCAM1,CORO1A,CD177,LY6D,ATP13A5,FPR3,ADAM22,NCKAP1L,NR0B1,DCC,CYBB,CD14,TSPEAR,SLC37A2,CDH23,MYO1A,SLC46A2,OR1L6,CXCR1,HSD11B2,CSF3R,PCLO,CHL1,CNTNAP5,IGSF3,UMODL1,VNN2,PTPRCAP,GRIA2,BIN2,CD33,CD300A,DLGAP2,NPR1,TBXAS1,PDGFD,SELENOP,NKAIN4,CLCA1,C4A,NRROS,ADCYAP1R1,ADGRL3,NOX4,CD163,RGS5,OR52N4,TRPV6,TREML2,LAPTM5,ANXA8L1,SCNN1B,CDH12,TAS2R13,RAB25,PTPRD,GLIPR1L1,LILRB5,AQP7B,FLT3,FCGR3B,TSPAN33,KLHDC7A,PRAME,CYP4A11,GNA15,RTN1,SYNDIG1L,C1ORF116,PTPN5,CEACAM3,SH2D3C,MERTK,GFRA2,RYR2,VWC2L,CACNG4,PLA2G4B,TYROBP,MYOT,PARM1,FMO3,EDA,PPFIA2,LRAT,EVPL,MYO1F,SUCNR1,RASL12,SLC6A2,CLEC1B,OR1K1,NKD2,RASAL3,TAS2R10,PSG3,KCNA2,PARVG,OR2A14,PLPPR4,CFAP61,HSD17B3,SLC39A12,ATP2A1,HTR1F,ADRA2B,DMRT2,ARHGAP45,HCRTR2,PTPRZ1,SYT17,ARHGAP25,KCNH7,PDCD1,ARHGAP27,SVOPL,C3AR1,HRH2,ANO1,ACKR4,GPR88,UPK3B,MMP23B,WNT6,MS4A4A
down	REAC:R-HSA-1474165	Reproduction	REAC	1.21e-17	21	154	0.2308	0.1364	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,SOX17,H2BC6
down	REAC:R-HSA-68875	Mitotic Prophase	REAC	1.65e-17	20	134	0.2198	0.1493	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-211000	Gene Silencing by RNA	REAC	1.65e-17	20	134	0.2198	0.1493	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H3C11,H2BC10,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6
down	REAC:R-HSA-3247509	Chromatin modifying enzymes	REAC	3.30e-17	25	271	0.2747	0.0923	H4C11,H2AC16,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H2AC17,H3C11,H2BC10,H2AC13,H2AC12,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6,KDM6B
down	REAC:R-HSA-4839726	Chromatin organization	REAC	3.30e-17	25	271	0.2747	0.0923	H4C11,H2AC16,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H3C12,H2BC13,H2AC17,H3C11,H2BC10,H2AC13,H2AC12,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H3C10,H2BC11,H2BC9,H2BC6,KDM6B
up	GO:0007154	cell communication	GO:BP	4.99e-17	309	6540	0.4828	0.0472	KLK5,ADIPOQ,CTSG,ADORA3,CILP,RHEX,CEBPA,LPL,SLC7A10,CALML5,LILRB2,SEZ6,CNTFR,CIDEA,KCNIP2,MAS1L,STAB1,LGALS12,PLP1,MRAP,NPY1R,CSF1R,CD36,VIPR1,SCGB1A1,LILRA1,FRZB,FREM1,LEP,PPP1R1B,PLCB2,GRIK3,FOXA2,CALCR,CX3CR1,KLK6,TRDN,PRKAR2B,STYXL2,ADCYAP1,FGF20,AGTR2,TRPM2,MS4A14,LEFTY2,P2RY14,SLC18A2,SFRP2,PCDH8,PTGER3,RHOXF1,CBLN4,CYTH4,SIGLEC9,FCER2,TNF,PIK3R6,P2RY12,TREM2,RYR1,DTX1,TMIGD3,SORCS3,CRABP1,MRGPRX2,TBXT,ALOX5,WNK2,GABRA3,CSRP3,BMP5,SCEL,IGSF21,SCGB2A2,NPY5R,ACVR1C,LPAR5,DRD5,COL2A1,ITGAM,GPR34,CCR2,CCL3,UCN3,FCRL4,MLXIPL,C1QTNF4,MROH2B,ADAMTSL2,SSTR3,ARHGAP4,CXCL14,FGFBP1,FCGR2B,SYK,P2RY13,MSTN,TREML1,MS4A2,OSTN,ASPN,LRRC63,CD209,CCL21,OR5C1,HLA-DPB1,SEMA3D,P2RX1,LILRA6,TSHB,PTPN6,SLC6A5,HJV,PIK3R5,MS4A6E,RASL10A,TRPC3,LHCGR,EDN3,THBS4,TRIM63,GFRA3,KAT7,SLC17A8,FGD2,CCL13,IL10RA,SORBS1,CNTNAP4,RORC,PSG6,NFAM1,VANGL2,OLFM4,WNT11,SORCS1,GRID2,SERPINF2,MAP2K6,SCN4B,GABRQ,UTS2,ATP1A2,IFNA5,KCNQ1,EPHB6,IRF5,RXRG,ASB2,CALB1,CCR1,MS4A7,DOK2,IFNA13,TRIM55,GPR142,GJD2,KLB,PLCZ1,USP17L2,PLA2G5,CPLX2,UNC13C,KCNJ5,FGD3,GPR87,OR51Q1,CD79A,TLR7,MS4A6A,CD200R1,HTR3E,SPI1,MAPK4,TAC1,NCF1,CD4,GPC3,HCAR2,OLFM2,MYOC,ARHGAP30,ZNF536,GPBAR1,NNAT,LILRB1,HPGDS,CD244,TRIL,PKD2L1,KLHL31,ADCY5,PSG8,ATRNL1,CARD11,MZB1,OR52I2,CD300LF,UNC5D,RIMS4,CD19,HPGD,OR9Q1,NLRC4,SCN9A,PIK3AP1,GRAP,ADGRG5,EBI3,CBLN1,OXER1,OR2A4,RIMBP2,NGFR,SHISA6,TTN,F10,TENM1,CNTN1,BPI,APOE,NCAM1,CORO1A,CD177,FPR3,NCKAP1L,NR0B1,DCC,CYBB,CD14,TSPEAR,C10ORF71,RSPO4,APOA2,SLC46A2,ELANE,PLIN5,OR1L6,CXCR1,CSF3R,PCLO,CHL1,GRIA2,CD33,CD300A,DLGAP2,NPR1,PDGFD,NRROS,ADCYAP1R1,ADGRL3,NOX4,OGN,RGS5,OR52N4,TRPV6,LAPTM5,PCSK1N,TAS2R13,PTPRD,HORMAD1,LILRB5,FLT3,FCGR3B,PRAME,GNA15,CCL19,PTPN5,CEACAM3,SH2D3C,MERTK,GFRA2,RYR2,VWC2L,CACNG4,PLA2G4B,TYROBP,SOX8,EDA,PPFIA2,METTL21C,SUCNR1,SLC6A2,CLEC1B,OR1K1,NKD2,RASAL3,TAS2R10,PSG3,KCNA2,OR2A14,PLPPR4,SLC39A12,ATP2A1,HTR1F,ADRA2B,S100B,ARHGAP45,HCRTR2,ARHGAP25,GATA1,ARHGAP27,C3AR1,HRH2,ANO1,ACKR4,GPR88,MSMP,WNT6
