study_id,study_title,assay,go_id,go_term_name,adj_pvalue
E-GEOD-5617,E-GEOD-5617,https://spoke.ucsf.edu/genelab/E-GEOD-5617-g3_g1,GO:0009686,gibberellin biosynthetic process,0.0059619355
E-GEOD-30718,E-GEOD-30718,https://spoke.ucsf.edu/genelab/E-GEOD-30718-g3_g2,GO:0070125,mitochondrial translational elongation,0.0059827333
E-GEOD-29589,E-GEOD-29589,https://spoke.ucsf.edu/genelab/E-GEOD-29589-g1_g4,GO:0006694,steroid biosynthetic process,0.0060047256
E-GEOD-18105,E-GEOD-18105,https://spoke.ucsf.edu/genelab/E-GEOD-18105-g3_g4,GO:0002181,cytoplasmic translation,0.006154469
E-GEOD-19136,E-GEOD-19136,https://spoke.ucsf.edu/genelab/E-GEOD-19136-g2_g3,GO:0070125,mitochondrial translational elongation,0.006162597
E-GEOD-35700,E-GEOD-35700,https://spoke.ucsf.edu/genelab/E-GEOD-35700-g3_g1,GO:0006633,fatty acid biosynthetic process,0.006212298
E-GEOD-37827,E-GEOD-37827,https://spoke.ucsf.edu/genelab/E-GEOD-37827-g20_g10,GO:0002181,cytoplasmic translation,0.006230677
E-GEOD-18791,E-GEOD-18791,https://spoke.ucsf.edu/genelab/E-GEOD-18791-g11_g9,GO:0070125,mitochondrial translational elongation,0.006241283
E-GEOD-21397,E-GEOD-21397,https://spoke.ucsf.edu/genelab/E-GEOD-21397-g11_g1,GO:0002181,cytoplasmic translation,0.0062620156
E-GEOD-31564,E-GEOD-31564,https://spoke.ucsf.edu/genelab/E-GEOD-31564-g4_g1,GO:0008654,phospholipid biosynthetic process,0.0062824967
E-GEOD-22139,E-GEOD-22139,https://spoke.ucsf.edu/genelab/E-GEOD-22139-g6_g3,GO:0032543,mitochondrial translation,0.0062935916
E-GEOD-2565,E-GEOD-2565,https://spoke.ucsf.edu/genelab/E-GEOD-2565-g2_g11,GO:0006695,cholesterol biosynthetic process,0.0063290945
E-GEOD-2565,E-GEOD-2565,https://spoke.ucsf.edu/genelab/E-GEOD-2565-g2_g11,GO:0008299,isoprenoid biosynthetic process,0.0063290945
E-GEOD-58603,E-GEOD-58603,https://spoke.ucsf.edu/genelab/E-GEOD-58603-g10_g12,GO:0006412,translation,0.006403546
E-GEOD-18975,E-GEOD-18975,https://spoke.ucsf.edu/genelab/E-GEOD-18975-g6_g26,GO:0042218,1-aminocyclopropane-1-carboxylate biosynthetic process,0.0064040897
E-GEOD-33643,E-GEOD-33643,https://spoke.ucsf.edu/genelab/E-GEOD-33643-g7_g8,GO:0006694,steroid biosynthetic process,0.0064093466
E-GEOD-28049,E-GEOD-28049,https://spoke.ucsf.edu/genelab/E-GEOD-28049-g1_g2,GO:0070125,mitochondrial translational elongation,0.0064843376
E-GEOD-40076,E-GEOD-40076,https://spoke.ucsf.edu/genelab/E-GEOD-40076-g8_g6,GO:0019252,starch biosynthetic process,0.0064882655
E-GEOD-17482,E-GEOD-17482,https://spoke.ucsf.edu/genelab/E-GEOD-17482-g3_g2,GO:0006412,translation,0.0065397196
E-GEOD-55552,E-GEOD-55552,https://spoke.ucsf.edu/genelab/E-GEOD-55552-g2_g3,GO:0006695,cholesterol biosynthetic process,0.0065995953
E-GEOD-20222,E-GEOD-20222,https://spoke.ucsf.edu/genelab/E-GEOD-20222-g2_g3,GO:0009813,flavonoid biosynthetic process,0.006665562
E-GEOD-28297,E-GEOD-28297,https://spoke.ucsf.edu/genelab/E-GEOD-28297-g7_g2,GO:0008652,cellular amino acid biosynthetic process,0.006682613
E-GEOD-431,E-GEOD-431,https://spoke.ucsf.edu/genelab/E-GEOD-431-g1_g2,GO:0009699,phenylpropanoid biosynthetic process,0.006684954
E-GEOD-28297,E-GEOD-28297,https://spoke.ucsf.edu/genelab/E-GEOD-28297-g10_g5,GO:0002181,cytoplasmic translation,0.0066859503
E-GEOD-29327,E-GEOD-29327,https://spoke.ucsf.edu/genelab/E-GEOD-29327-g1_g2,GO:0070125,mitochondrial translational elongation,0.0067941123
E-GEOD-4600,E-GEOD-4600,https://spoke.ucsf.edu/genelab/E-GEOD-4600-g1_g4,GO:0006695,cholesterol biosynthetic process,0.006833225
E-GEOD-19264,E-GEOD-19264,https://spoke.ucsf.edu/genelab/E-GEOD-19264-g9_g3,GO:0042793,plastid transcription,0.0069429963
E-GEOD-41136,E-GEOD-41136,https://spoke.ucsf.edu/genelab/E-GEOD-41136-g9_g5,GO:0006412,translation,0.006986425
E-GEOD-41136,E-GEOD-41136,https://spoke.ucsf.edu/genelab/E-GEOD-41136-g9_g5,GO:0045489,pectin biosynthetic process,0.006986425
E-GEOD-53321,E-GEOD-53321,https://spoke.ucsf.edu/genelab/E-GEOD-53321-g5_g2,GO:0046854,phosphatidylinositol phosphate biosynthetic process,0.0069882665
E-GEOD-21920,E-GEOD-21920,https://spoke.ucsf.edu/genelab/E-GEOD-21920-g2_g4,GO:0015995,chlorophyll biosynthetic process,0.0070031877
E-GEOD-45757,E-GEOD-45757,https://spoke.ucsf.edu/genelab/E-GEOD-45757-g5_g4,GO:0070125,mitochondrial translational elongation,0.007029132
E-GEOD-50526,E-GEOD-50526,https://spoke.ucsf.edu/genelab/E-GEOD-50526-g8_g1,GO:0002181,cytoplasmic translation,0.0070332335
E-GEOD-36581,E-GEOD-36581,https://spoke.ucsf.edu/genelab/E-GEOD-36581-g3_g2,GO:0032544,plastid translation,0.007071233
E-GEOD-44356,E-GEOD-44356,https://spoke.ucsf.edu/genelab/E-GEOD-44356-g6_g5,GO:0006694,steroid biosynthetic process,0.0070877685
E-GEOD-27149,E-GEOD-27149,https://spoke.ucsf.edu/genelab/E-GEOD-27149-g7_g1,GO:0032543,mitochondrial translation,0.007093246
E-GEOD-5509,E-GEOD-5509,https://spoke.ucsf.edu/genelab/E-GEOD-5509-g7_g3,GO:0009058,biosynthetic process,0.007204573
E-GEOD-17824,E-GEOD-17824,https://spoke.ucsf.edu/genelab/E-GEOD-17824-g3_g4,GO:0010120,camalexin biosynthetic process,0.0072114035
E-GEOD-30249,E-GEOD-30249,https://spoke.ucsf.edu/genelab/E-GEOD-30249-g5_g1,GO:0044550,secondary metabolite biosynthetic process,0.007249354
E-GEOD-34209,E-GEOD-34209,https://spoke.ucsf.edu/genelab/E-GEOD-34209-g3_g1,GO:0019761,glucosinolate biosynthetic process,0.007257938
E-GEOD-5305,E-GEOD-5305,https://spoke.ucsf.edu/genelab/E-GEOD-5305-g2_g4,GO:0006412,translation,0.0072934865
E-GEOD-35006,E-GEOD-35006,https://spoke.ucsf.edu/genelab/E-GEOD-35006-g6_g5,GO:0070125,mitochondrial translational elongation,0.0073047653
E-GEOD-57466,E-GEOD-57466,https://spoke.ucsf.edu/genelab/E-GEOD-57466-g3_g1,GO:0016102,diterpenoid biosynthetic process,0.007342912
E-GEOD-37286,E-GEOD-37286,https://spoke.ucsf.edu/genelab/E-GEOD-37286-g5_g6,GO:0006695,cholesterol biosynthetic process,0.0074473936
E-GEOD-57252,E-GEOD-57252,https://spoke.ucsf.edu/genelab/E-GEOD-57252-g1_g5,GO:0031408,oxylipin biosynthetic process,0.0074766595
E-GEOD-47205,E-GEOD-47205,https://spoke.ucsf.edu/genelab/E-GEOD-47205-g1_g2,GO:0006783,heme biosynthetic process,0.007498085
E-GEOD-3231,E-GEOD-3231,https://spoke.ucsf.edu/genelab/E-GEOD-3231-g5_g6,GO:0032543,mitochondrial translation,0.00752336
E-GEOD-60387,E-GEOD-60387,https://spoke.ucsf.edu/genelab/E-GEOD-60387-g4_g3,GO:0019253,reductive pentose-phosphate cycle,0.007583264
E-GEOD-58261,E-GEOD-58261,https://spoke.ucsf.edu/genelab/E-GEOD-58261-g2_g3,GO:0006694,steroid biosynthetic process,0.007612851
E-GEOD-41884,E-GEOD-41884,https://spoke.ucsf.edu/genelab/E-GEOD-41884-g4_g3,GO:0002181,cytoplasmic translation,0.007640182
E-GEOD-55193,E-GEOD-55193,https://spoke.ucsf.edu/genelab/E-GEOD-55193-g1_g3,GO:0006695,cholesterol biosynthetic process,0.0077312225
E-GEOD-31564,E-GEOD-31564,https://spoke.ucsf.edu/genelab/E-GEOD-31564-g8_g5,GO:0006633,fatty acid biosynthetic process,0.00777823
E-GEOD-5281,E-GEOD-5281,https://spoke.ucsf.edu/genelab/E-GEOD-5281-g9_g3,GO:0070125,mitochondrial translational elongation,0.007910777
E-GEOD-43463,E-GEOD-43463,https://spoke.ucsf.edu/genelab/E-GEOD-43463-g7_g3,GO:0009813,flavonoid biosynthetic process,0.007922919
E-GEOD-44946,E-GEOD-44946,https://spoke.ucsf.edu/genelab/E-GEOD-44946-g3_g1,GO:0016126,sterol biosynthetic process,0.008138382
E-GEOD-19242,E-GEOD-19242,https://spoke.ucsf.edu/genelab/E-GEOD-19242-g2_g1,GO:0019761,glucosinolate biosynthetic process,0.008164236
E-GEOD-31677,E-GEOD-31677,https://spoke.ucsf.edu/genelab/E-GEOD-31677-g9_g10,GO:0002181,cytoplasmic translation,0.008209033
E-GEOD-45684,E-GEOD-45684,https://spoke.ucsf.edu/genelab/E-GEOD-45684-g1_g10,GO:0006636,unsaturated fatty acid biosynthetic process,0.00824869
E-GEOD-37266,E-GEOD-37266,https://spoke.ucsf.edu/genelab/E-GEOD-37266-g1_g2,GO:0006412,translation,0.008296206
E-GEOD-31587,E-GEOD-31587,https://spoke.ucsf.edu/genelab/E-GEOD-31587-g3_g4,GO:0008652,cellular amino acid biosynthetic process,0.008335212
E-GEOD-50526,E-GEOD-50526,https://spoke.ucsf.edu/genelab/E-GEOD-50526-g9_g4,GO:0010120,camalexin biosynthetic process,0.008364738
E-GEOD-50526,E-GEOD-50526,https://spoke.ucsf.edu/genelab/E-GEOD-50526-g9_g2,GO:0008652,cellular amino acid biosynthetic process,0.00836803
E-GEOD-38023,E-GEOD-38023,https://spoke.ucsf.edu/genelab/E-GEOD-38023-g9_g1,GO:0008652,cellular amino acid biosynthetic process,0.008388125
E-GEOD-33643,E-GEOD-33643,https://spoke.ucsf.edu/genelab/E-GEOD-33643-g7_g8,GO:0008654,phospholipid biosynthetic process,0.0084331045
E-GEOD-3231,E-GEOD-3231,https://spoke.ucsf.edu/genelab/E-GEOD-3231-g5_g4,GO:0006695,cholesterol biosynthetic process,0.008465436
E-GEOD-33643,E-GEOD-33643,https://spoke.ucsf.edu/genelab/E-GEOD-33643-g7_g4,GO:0006695,cholesterol biosynthetic process,0.008472162
E-GEOD-53580,E-GEOD-53580,https://spoke.ucsf.edu/genelab/E-GEOD-53580-g4_g3,GO:0006094,gluconeogenesis,0.008560649
E-GEOD-53580,E-GEOD-53580,https://spoke.ucsf.edu/genelab/E-GEOD-53580-g4_g3,GO:0019253,reductive pentose-phosphate cycle,0.008560649
E-GEOD-51720,E-GEOD-51720,https://spoke.ucsf.edu/genelab/E-GEOD-51720-g14_g10,GO:0019253,reductive pentose-phosphate cycle,0.008637298
E-GEOD-53952,E-GEOD-53952,https://spoke.ucsf.edu/genelab/E-GEOD-53952-g7_g6,GO:0019253,reductive pentose-phosphate cycle,0.008640299
E-GEOD-44793,E-GEOD-44793,https://spoke.ucsf.edu/genelab/E-GEOD-44793-g4_g2,GO:0002181,cytoplasmic translation,0.008647919
E-GEOD-29814,E-GEOD-29814,https://spoke.ucsf.edu/genelab/E-GEOD-29814-g1_g3,GO:0015995,chlorophyll biosynthetic process,0.00867291
E-GEOD-23820,E-GEOD-23820,https://spoke.ucsf.edu/genelab/E-GEOD-23820-g2_g1,GO:0009809,lignin biosynthetic process,0.00871911
E-GEOD-23820,E-GEOD-23820,https://spoke.ucsf.edu/genelab/E-GEOD-23820-g2_g1,GO:0045492,xylan biosynthetic process,0.00871911
E-GEOD-19249,E-GEOD-19249,https://spoke.ucsf.edu/genelab/E-GEOD-19249-g4_g3,GO:0002181,cytoplasmic translation,0.008804627
E-GEOD-30030,E-GEOD-30030,https://spoke.ucsf.edu/genelab/E-GEOD-30030-g7_g6,GO:0016117,carotenoid biosynthetic process,0.008812898
E-GEOD-38138,E-GEOD-38138,https://spoke.ucsf.edu/genelab/E-GEOD-38138-g3_g4,GO:0006694,steroid biosynthetic process,0.00884069
E-GEOD-38138,E-GEOD-38138,https://spoke.ucsf.edu/genelab/E-GEOD-38138-g3_g4,GO:0008654,phospholipid biosynthetic process,0.00884069
E-GEOD-26246,E-GEOD-26246,https://spoke.ucsf.edu/genelab/E-GEOD-26246-g12_g3,GO:0006164,purine nucleotide biosynthetic process,0.008892334
E-GEOD-42780,E-GEOD-42780,https://spoke.ucsf.edu/genelab/E-GEOD-42780-g2_g1,GO:0006412,translation,0.008911466
E-GEOD-50526,E-GEOD-50526,https://spoke.ucsf.edu/genelab/E-GEOD-50526-g9_g6,GO:0019438,aromatic compound biosynthetic process,0.009005961
E-GEOD-40549,E-GEOD-40549,https://spoke.ucsf.edu/genelab/E-GEOD-40549-g10_g5,GO:0006633,fatty acid biosynthetic process,0.009097673
E-GEOD-56677,E-GEOD-56677,https://spoke.ucsf.edu/genelab/E-GEOD-56677-g9_g4,GO:0008654,phospholipid biosynthetic process,0.009115964
E-GEOD-34925,E-GEOD-34925,https://spoke.ucsf.edu/genelab/E-GEOD-34925-g1_g2,GO:0006695,cholesterol biosynthetic process,0.00912174
E-GEOD-46867,E-GEOD-46867,https://spoke.ucsf.edu/genelab/E-GEOD-46867-g5_g3,GO:0006164,purine nucleotide biosynthetic process,0.009213575
E-GEOD-41405,E-GEOD-41405,https://spoke.ucsf.edu/genelab/E-GEOD-41405-g1_g6,GO:0006351,"transcription, DNA-templated",0.0092744585
E-GEOD-41405,E-GEOD-41405,https://spoke.ucsf.edu/genelab/E-GEOD-41405-g1_g6,GO:0032543,mitochondrial translation,0.0092744585
E-GEOD-16879,E-GEOD-16879,https://spoke.ucsf.edu/genelab/E-GEOD-16879-g13_g12,GO:0042776,mitochondrial ATP synthesis coupled proton transport,0.009337022
E-GEOD-46867,E-GEOD-46867,https://spoke.ucsf.edu/genelab/E-GEOD-46867-g5_g3,GO:0006189,de novo,0.009337086
E-GEOD-38281,E-GEOD-38281,https://spoke.ucsf.edu/genelab/E-GEOD-38281-g1_g3,GO:0009073,aromatic amino acid family biosynthetic process,0.009401155
E-GEOD-21945,E-GEOD-21945,https://spoke.ucsf.edu/genelab/E-GEOD-21945-g1_g2,GO:0009718,anthocyanin-containing compound biosynthetic process,0.009492138
E-GEOD-46801,E-GEOD-46801,https://spoke.ucsf.edu/genelab/E-GEOD-46801-g3_g1,GO:0006506,GPI anchor biosynthetic process,0.009494793
E-GEOD-48812,E-GEOD-48812,https://spoke.ucsf.edu/genelab/E-GEOD-48812-g2_g4,GO:0006694,steroid biosynthetic process,0.009514099
E-GEOD-20505,E-GEOD-20505,https://spoke.ucsf.edu/genelab/E-GEOD-20505-g7_g5,GO:0016126,sterol biosynthetic process,0.009514364
E-GEOD-60585,E-GEOD-60585,https://spoke.ucsf.edu/genelab/E-GEOD-60585-g4_g5,GO:0070125,mitochondrial translational elongation,0.009536511
E-GEOD-50693,E-GEOD-50693,https://spoke.ucsf.edu/genelab/E-GEOD-50693-g1_g4,GO:0006695,cholesterol biosynthetic process,0.009536702
E-GEOD-60835,E-GEOD-60835,https://spoke.ucsf.edu/genelab/E-GEOD-60835-g3_g1,GO:0002181,cytoplasmic translation,0.009618856
E-GEOD-20505,E-GEOD-20505,https://spoke.ucsf.edu/genelab/E-GEOD-20505-g7_g2,GO:0006694,steroid biosynthetic process,0.009811449
E-GEOD-2362,E-GEOD-2362,https://spoke.ucsf.edu/genelab/E-GEOD-2362-g1_g3,GO:0006694,steroid biosynthetic process,0.009847425
E-GEOD-16964,E-GEOD-16964,https://spoke.ucsf.edu/genelab/E-GEOD-16964-g6_g2,GO:0009813,flavonoid biosynthetic process,0.009983047
