direction	term_id	term_name	source	pvalue_adjusted	intersection_size	term_size	precision	recall	genes
up	GO:0010646	regulation of cell communication	GO:BP	8.01e-03	53	3486	0.3029	0.0152	F3,RELL1,MRAP,CCL2,RETN,CXCL8,ASPN,CSF2,TMEM33,SAR1A,EIF4E,IER3,TNIP3,UGCG,IL1RN,EDN1,FGFBP1,EEF1E1,RPF2,PLA2G2A,ARRDC3,STRN3,CEACAM1,SOX4,CSNK1A1,EYA3,TBL1XR1,VSNL1,IGF1,GAREM1,EFNA5,SFRP2,PAK1IP1,BCL10,TBC1D24,ITGA2,SPINK1,SOD2,DDX21,USP44,GLRA1,LILRB4,FICD,CSF3,SEMA3A,LMO3,ROS1,CBLN4,BAG4,COL3A1,PFKFB2,CXCL17,CHP1
down	GO:0006355	regulation of DNA-templated transcription	GO:BP	8.07e-03	75	3409	0.2688	0.0220	MAGEA4,NR0B1,HOXB9,PRAME,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,MNX1,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,CBX2,E2F1,LHX8,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,TOP2A,PRDM13,GBX2,HNF1B,ISL2,PF4,HOXA10,RTKN2,TESC,BARX1,AURKB,CDKN2A,EN2,GATA3,HES7,EPOP,CXCR3,BIRC5,LIME1,TRIM31,DMRTA2,HAND1,HOXB8,HCLS1,ANKRD1,FOXD3,IL1B,DLX1,OVOL1,IRX4,CCND3,FOXM1,ZNF648,ZNF367,IL1A,PLK1,ANKRD2,PRR7,FOXA3,HELZ2,PITX1,TSC22D3,LHX1,GATA4,ADORA2A,MYCN,RUNX3
down	GO:0051253	negative regulation of RNA metabolic process	GO:BP	8.09e-03	40	1400	0.1434	0.0286	MAGEA4,NR0B1,PRAME,ZIC2,ZNF683,MNX1,NKX2-5,POU4F1,CBX2,E2F1,IGF2BP3,ALX1,TBX18,FEZF2,IGF2BP1,PRDM13,PKP3,HNF1B,AURKB,CDKN2A,GATA3,HES7,BIRC5,HAND1,HOXB8,HCLS1,ANKRD1,FOXD3,DLX1,OVOL1,IRX4,CCND3,RBM38,FOXM1,PLK1,ANKRD2,PITX1,LHX1,GATA4,RUNX3
down	GO:0007051	spindle organization	GO:BP	8.75e-03	13	206	0.0466	0.0631	MYBL2,AURKB,KIF4A,TPX2,BIRC5,INCENP,PLK1,TACC3,FSD1,SEPTIN1,ESPL1,PRC1,CCNB1
down	REAC:R-HSA-69481	G2/M Checkpoints	REAC	8.77e-03	12	167	0.0663	0.0719	H2BC17,PKMYT1,H4C5,MCM2,CDC45,CDC25C,CDC6,EXO1,H2BC11,H4C2,H4C14,CCNB1
up	GO:0050789	regulation of biological process	GO:BP	8.86e-03	131	12336	0.7486	0.0106	GPR22,CCL20,IL36G,CXCL1,F3,PARD6B,CCL7,COMP,RELL1,MRAP,CCL11,CCL2,RETN,CXCL8,APOC1,PPP1R14C,MS4A6E,DDAH1,ASPN,CSF2,CCL24,TMEM33,MMP7,SLN,SAR1A,DOCK5,ZNF165,EIF4E,DPPA3,IER3,TNIP3,CCL18,C14ORF39,UGCG,IL1RN,EDN1,FGFBP1,TSC22D2,SCGB3A1,EEF1E1,RPF2,WDR36,DNAJC3,AEBP2,PLA2G2A,ARRDC3,STRN3,CEACAM1,MTPAP,RAP2B,GKN2,ZNF723,SOX4,CSNK1A1,DES,THBS2,NAA15,EYA3,OCLN,TBL1XR1,SDR16C5,VSNL1,WDR43,CCL13,HPSE2,IGF1,CXCL2,PLN,CCL15-CCL14,ANXA3,GAREM1,APOC2,TFAP2C,ACER1,EFNA5,SFRP2,CAPZA1,FTMT,ASNS,CACUL1,PAK1IP1,MASP1,LIN7C,ZNF121,EIF2S1,BCL10,IL24,TBC1D24,SSC5D,TLK1,ZNF195,ITGA2,CLIC2,SPINK1,SPDYE8,RUFY3,SOD2,ULBP3,ELN,UTF1,RAB38,EXPH5,TMEM215,POU2F3,DDX21,USP44,PPP1CB,ERO1A,GLRA1,CMKLR2,LILRB4,FICD,CSF3,FCER2,SEMA3A,COL1A2,VMP1,LMO3,BZW2,CDX1,ROS1,DUOXA2,SRSF6,EID3,CBLN4,BAG4,COL3A1,PFKFB2,GJB5,CXCL17,CHP1
down	GO:0030071	regulation of mitotic metaphase/anaphase transition	GO:BP	8.86e-03	9	93	0.0323	0.0968	UBE2C,AURKB,BIRC5,ZWINT,CDC6,INCENP,PLK1,ESPL1,CCNB1
down	GO:0043069	negative regulation of programmed cell death	GO:BP	8.87e-03	30	905	0.1075	0.0331	MAGEA4,PRAME,NKX2-5,NEFL,POU4F1,FGB,SLC7A5,HNF1B,CCL5,ALOX12,VTCN1,PF4,HHIP,RTKN2,AURKB,EN2,GATA3,CXCR3,BIRC5,LYPD3,HCLS1,IL1B,DLX1,IL1A,PLK1,CORO1A,TSC22D3,IL2RB,GATA4,ADORA2A
up	GO:0097529	myeloid leukocyte migration	GO:BP	8.99e-03	11	238	0.0629	0.0462	CXCL1,CCL7,CCL11,CCL2,CXCL8,CCL24,CCL18,EDN1,CCL13,CXCL2,CXCL17
up	GO:0030595	leukocyte chemotaxis	GO:BP	8.99e-03	11	238	0.0629	0.0462	CXCL1,CCL7,CCL11,CCL2,CXCL8,CCL24,CCL18,EDN1,CCL13,CXCL2,CXCL17
up	GO:1901652	response to peptide	GO:BP	9.06e-03	23	962	0.1314	0.0239	CCL20,IL36G,CXCL1,F3,CCL7,CCL11,CCL2,CXCL8,CSF2,CCL24,CCL18,UGCG,IL1RN,EDN1,EEF1E1,CEACAM1,CCL13,CXCL2,IL24,LILRB4,CSF3,BAG4,COL3A1
down	REAC:R-HSA-1500620	Meiosis	REAC	9.21e-03	10	116	0.0552	0.0862	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,LMNB1,H4C2,H4C14
down	GO:0048468	cell development	GO:BP	9.43e-03	66	2876	0.2366	0.0229	ZNF683,GABRA5,MNX1,NKX2-5,L1CAM,ONECUT2,KLK6,NEFL,POU4F1,NRCAM,HOXA13,MYRF,LCK,DLL3,TNNT1,LHX8,LHX2,TRIM67,RAC3,CD8A,TBX18,FEZF2,TOP2A,IGF2BP1,SLC7A5,THEMIS,GBX2,CD3D,G6PD,ISL2,H4C5,PF4,C1QL1,RTKN2,TESC,SULT4A1,CDKN2A,EN2,UNC5D,GATA3,HES7,CELSR3,DMRTA2,CXCR4,CTNND2,HOXB8,HCLS1,ANKRD1,MYO18B,IL1B,DLX1,CD2,IRX4,DMTN,PTHLH,IL1A,PRR7,H4C2,ACHE,SASH3,LHX1,GATA4,ADORA2A,H4C14,DDR1,RUNX3
up	GO:0065008	regulation of biological quality	GO:BP	9.62e-03	47	2947	0.2686	0.0159	F3,CCL7,COMP,CCL11,CCL2,RETN,DDAH1,CCL24,DOCK5,IER3,IL1RN,EDN1,WDR36,CEACAM1,RAP2B,SOX4,THBS2,NAA15,OCLN,SDR16C5,VSNL1,CCL13,IGF1,PLN,EFNA5,CAPZA1,TBC1D24,ITGA2,SPINK1,RUFY3,SOD2,ELN,RAB38,GLRA1,CSF3,SEMA3A,COL1A2,SULT2A1,VMP1,DSC3,DUOXA2,BAG4,COL3A1,PFKFB2,CHP1,TMEM41B,DNAJC16
down	GO:2001141	regulation of RNA biosynthetic process	GO:BP	9.92e-03	75	3428	0.2688	0.0219	MAGEA4,NR0B1,HOXB9,PRAME,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,MNX1,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,CBX2,E2F1,LHX8,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,TOP2A,PRDM13,GBX2,HNF1B,ISL2,PF4,HOXA10,RTKN2,TESC,BARX1,AURKB,CDKN2A,EN2,GATA3,HES7,EPOP,CXCR3,BIRC5,LIME1,TRIM31,DMRTA2,HAND1,HOXB8,HCLS1,ANKRD1,FOXD3,IL1B,DLX1,OVOL1,IRX4,CCND3,FOXM1,ZNF648,ZNF367,IL1A,PLK1,ANKRD2,PRR7,FOXA3,HELZ2,PITX1,TSC22D3,LHX1,GATA4,ADORA2A,MYCN,RUNX3
down	REAC:R-HSA-3214815	HDACs deacetylate histones	REAC	1.04e-02	9	94	0.0497	0.0957	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0000779	condensed chromosome, centromeric region	GO:CC	1.05e-02	11	185	0.0377	0.0595	NCAPG,KIF2C,AURKB,HJURP,BIRC5,CDT1,ZWINT,INCENP,PLK1,CENPA,CCNB1
down	REAC:R-HSA-68882	Mitotic Anaphase	REAC	1.06e-02	14	228	0.0773	0.0614	UBE2S,UBE2C,CDCA5,KIF2C,AURKB,BIRC5,TUBB4A,ZWINT,INCENP,PLK1,LMNB1,ESPL1,CENPA,CCNB1
down	GO:0000281	mitotic cytokinesis	GO:BP	1.06e-02	9	95	0.0323	0.0947	AURKB,KIF4A,BIRC5,IQGAP3,INCENP,PLK1,ESPL1,CENPA,CEP55
down	GO:0008283	cell population proliferation	GO:BP	1.08e-02	51	2015	0.1828	0.0253	PRAME,HOXC10,NKX2-5,SAPCD2,E2F1,LHX2,SIX2,FGL1,FEZF2,IGF2BP1,EGLN3,SLC7A5,GBX2,HNF1B,CCL5,SH2D2A,VTCN1,CCL3L1,PF4,C1QL4,HHIP,CDC25C,MKI67,RTKN2,TESC,CDKN2A,GATA3,CXCR3,BIRC5,DMRTA2,HCLS1,SERPINB3,IL1B,CD6,OVOL1,CCND3,RBM38,CDC6,FOXM1,IQGAP3,PTHLH,IL1A,TACC3,CDKN3,SASH3,CORO1A,ADORA2A,PRC1,DDR1,CCNB1,RUNX3
down	KEGG:05034	Alcoholism	KEGG	1.08e-02	12	187	0.0800	0.0642	H2BC17,H3C10,GRIN2D,H4C5,H3C11,H3C12,DDC,H3C14,H2BC11,H4C2,ADORA2A,H4C14
down	REAC:R-HSA-2555396	Mitotic Metaphase and Anaphase	REAC	1.11e-02	14	229	0.0773	0.0611	UBE2S,UBE2C,CDCA5,KIF2C,AURKB,BIRC5,TUBB4A,ZWINT,INCENP,PLK1,LMNB1,ESPL1,CENPA,CCNB1
down	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	GO:BP	1.15e-02	9	96	0.0323	0.0938	UBE2C,AURKB,BIRC5,ZWINT,CDC6,INCENP,PLK1,ESPL1,CCNB1
up	REAC:R-HSA-3000480	Scavenging by Class A Receptors	REAC	1.16e-02	4	19	0.0388	0.2105	SCGB3A2,MASP1,COL1A2,COL3A1
up	KEGG:05144	Malaria	KEGG	1.19e-02	5	49	0.0575	0.1020	COMP,CCL2,CXCL8,THBS2,CSF3
down	GO:0048663	neuron fate commitment	GO:BP	1.20e-02	8	73	0.0287	0.1096	HOXC10,MNX1,POU4F1,FEZF2,ISL2,EPOP,DMRTA2,DLX1
down	GO:0032133	chromosome passenger complex	GO:CC	1.27e-02	3	6	0.0103	0.5000	AURKB,BIRC5,INCENP
up	KEGG:04668	TNF signaling pathway	KEGG	1.32e-02	7	113	0.0805	0.0619	CCL20,CXCL1,CCL2,CSF2,EDN1,CXCL2,BAG4
down	GO:0045893	positive regulation of DNA-templated transcription	GO:BP	1.32e-02	45	1697	0.1613	0.0265	HOXB9,ZIC2,MYBL2,HOXC13,HOXC10,NKX2-5,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,E2F1,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,TOP2A,GBX2,HNF1B,ISL2,PF4,HOXA10,TESC,CDKN2A,EN2,GATA3,CXCR3,TRIM31,HAND1,HCLS1,ANKRD1,FOXD3,IL1B,DLX1,FOXM1,IL1A,FOXA3,HELZ2,PITX1,LHX1,GATA4,MYCN,RUNX3
down	GO:0061640	cytoskeleton-dependent cytokinesis	GO:BP	1.35e-02	10	124	0.0358	0.0806	AURKB,KIF4A,BIRC5,IQGAP3,INCENP,PLK1,SEPTIN1,ESPL1,CENPA,CEP55
down	GO:1901988	negative regulation of cell cycle phase transition	GO:BP	1.36e-02	14	248	0.0502	0.0565	E2F1,PKMYT1,DTL,CDC45,AURKB,BIRC5,CDT1,ZWINT,OVOL1,CDC6,INCENP,PLK1,TICRR,CCNB1
down	GO:1902680	positive regulation of RNA biosynthetic process	GO:BP	1.36e-02	45	1699	0.1613	0.0265	HOXB9,ZIC2,MYBL2,HOXC13,HOXC10,NKX2-5,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,E2F1,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,TOP2A,GBX2,HNF1B,ISL2,PF4,HOXA10,TESC,CDKN2A,EN2,GATA3,CXCR3,TRIM31,HAND1,HCLS1,ANKRD1,FOXD3,IL1B,DLX1,FOXM1,IL1A,FOXA3,HELZ2,PITX1,LHX1,GATA4,MYCN,RUNX3
down	GO:0050896	response to stimulus	GO:BP	1.36e-02	156	8999	0.5591	0.0173	AKR1B10,NR0B1,HOXB9,PRAME,ABCC2,CPLX2,IGFBP1,ZNF683,MYBL2,GABRA5,INA,CA9,NKX2-5,L1CAM,ICOS,ALDH3A1,BPIFA1,ITGA2B,ONECUT2,KLK6,NEFL,POU4F1,FGB,UGT1A9,SLCO1B3,HOXA13,PTPRCAP,MYRF,SPRR3,LCK,DLL3,SPX,E2F1,TNNT1,FER1L6,UPK1B,SPOCK2,RECQL4,TEDC2,CYP26A1,TRIM67,RAC3,FGL1,CD8A,TBX18,CTSW,FEZF2,CYP4F11,VGF,PANX2,CD8B,TOP2A,HCN2,IGF2BP1,GPR25,EGLN3,GRIN2D,SLC7A5,CD96,PKP3,THEMIS,HNF1B,FGF11,CD3D,CCL5,STRA6,SH2D2A,ALOX12,G6PD,NPBWR1,VTCN1,NMU,MCM2,CCL3L1,CDCA5,OLFM4,PF4,C1QL4,DTL,HHIP,HOXA10,CDC45,RTKN2,TESC,BARX1,AURKB,CDKN2A,UNC5D,GATA3,GRB7,HES7,CACNG4,CELSR3,GABRB3,CXCR3,BIRC5,LIME1,ARHGAP9,TRIM31,HROB,GABRQ,ARHGAP45,CXCR4,GZMA,CDT1,CTNND2,ALDH1A1,HCLS1,DUSP9,ANKRD1,SERPINB3,ZWINT,IL1B,HBQ1,CD6,DLX1,CD2,CCND3,EPS8L3,CDC6,ADH7,EXO1,FOXM1,IQGAP3,DMTN,INCENP,PTHLH,PLEKHB1,DDC,IL1A,KLRC2,PDE4B,PLK1,H2BC11,CMPK2,PRR7,NEURL3,FOXA3,ACHE,SASH3,CORO1A,S100A7,TSC22D3,OASL,ARHGDIB,IL2RB,LHX1,GATA4,WFDC5,ADORA2A,DDR1,TICRR,PBK,CCNB1,CEP55,RUNX3
down	GO:0001216	DNA-binding transcription activator activity	GO:MF	1.37e-02	20	486	0.0687	0.0412	MYBL2,HOXC13,HOXC10,NKX2-5,ONECUT2,POU4F1,HOXA13,E2F1,LHX2,ALX1,ETV4,SIX2,FEZF2,GBX2,HOXA10,GATA3,HAND1,PITX1,GATA4,MYCN
up	GO:0009653	anatomical structure morphogenesis	GO:BP	1.39e-02	44	2713	0.2514	0.0162	F3,PARD6B,CCL7,COMP,CCL11,CCL2,CXCL8,DDAH1,ASPN,CCL24,DOCK5,SAT1,IER3,IL1RN,EDN1,FGFBP1,SCGB3A1,WDR36,CEACAM1,SOX4,THBS2,NAA15,EYA3,CCL13,PLN,ANXA3,EFNA5,SFRP2,LIN7C,BCL10,TBC1D24,ITGA2,MPZL2,RUFY3,ELN,TMEM215,SEMA3A,COL1A2,CPM,CDX1,SRSF6,COL3A1,GJB5,CXCL17
down	REAC:R-HSA-8878171	Transcriptional regulation by RUNX1	REAC	1.41e-02	14	234	0.0773	0.0598	H2BC17,ITGA2B,CBX2,H3C10,H4C5,PF4,H3C11,GATA3,H3C12,CCND3,H3C14,H2BC11,H4C2,H4C14
down	REAC:R-HSA-453279	Mitotic G1 phase and G1/S transition	REAC	1.44e-02	11	148	0.0608	0.0743	MYBL2,E2F1,TOP2A,MCM2,CDC45,CDKN2A,TK1,CDT1,CCND3,CDC6,CCNB1
up	GO:0008283	cell population proliferation	GO:BP	1.44e-02	36	2015	0.2057	0.0179	CXCL1,F3,COMP,CCL11,CCL2,CXCL8,DDAH1,CSF2,CCL24,MMP7,EDN1,FGFBP1,SCGB3A1,EEF1E1,PLA2G2A,CEACAM1,GKN2,SOX4,SDR16C5,HPSE2,IGF1,GAREM1,TFAP2C,SFRP2,FTMT,CACUL1,PAK1IP1,IL24,ITGA2,SPINK1,SOD2,ELN,LILRB4,CSF3,SRSF6,COL3A1
down	GO:1901970	positive regulation of mitotic sister chromatid separation	GO:BP	1.48e-02	5	21	0.0179	0.2381	UBE2C,AURKB,BIRC5,INCENP,ESPL1
up	GO:0007165	signal transduction	GO:BP	1.51e-02	77	6002	0.4400	0.0128	GPR22,CCL20,IL36G,CXCL1,F3,CCL7,COMP,RELL1,MRAP,CCL11,CCL2,RETN,CXCL8,MS4A6E,DDAH1,ASPN,CSF2,CCL24,TMEM33,SAR1A,DOCK5,IER3,TNIP3,CCL18,UGCG,IL1RN,EDN1,FGFBP1,SCGB3A1,EEF1E1,RPF2,PLA2G2A,ARRDC3,STRN3,CEACAM1,RAP2B,SOX4,CSNK1A1,EYA3,TBL1XR1,CCL13,IGF1,CXCL2,PLN,CCL15-CCL14,GAREM1,EFNA5,SFRP2,PAK1IP1,EIF2S1,BCL10,IL24,TBC1D24,TLK1,ITGA2,CLIC2,SPINK1,SOD2,RAB38,DDX21,USP44,PPP1CB,ERO1A,GLRA1,CMKLR2,LILRB4,FICD,CSF3,FCER2,SEMA3A,COL1A2,LMO3,ROS1,BAG4,COL3A1,CXCL17,CHP1
down	GO:0000075	cell cycle checkpoint signaling	GO:BP	1.56e-02	12	185	0.0430	0.0649	E2F1,DTL,CDC45,AURKB,BIRC5,CDT1,ZWINT,CDC6,INCENP,PLK1,TICRR,CCNB1
up	REAC:R-HSA-449147	Signaling by Interleukins	REAC	1.56e-02	15	476	0.1456	0.0315	CCL20,IL36G,CXCL1,CCL11,CCL2,CXCL8,CSF2,IL1RN,CXCL2,CAPZA1,IL24,SOD2,CSF3,FCER2,COL1A2
down	GO:0012501	programmed cell death	GO:BP	1.59e-02	50	1987	0.1792	0.0252	MAGEA4,EEF1A2,PRAME,MYBL2,NKX2-5,NEFL,POU4F1,FGB,HOXA13,LCK,E2F1,TOP2A,EGLN3,SLC7A5,HNF1B,CCL5,ALOX12,G6PD,VTCN1,PTPRH,MCM2,PF4,GZMH,HHIP,RTKN2,AURKB,CDKN2A,EN2,UNC5D,GATA3,TPX2,CXCR3,BIRC5,CXCR4,GZMA,LYPD3,HCLS1,ANKRD1,IL1B,DLX1,CD2,IL1A,PLK1,PRR7,ESPL1,CORO1A,TSC22D3,IL2RB,GATA4,ADORA2A
down	GO:0010604	positive regulation of macromolecule metabolic process	GO:BP	1.61e-02	72	3288	0.2581	0.0219	HOXB9,ZIC2,ZNF683,MYBL2,HOXC13,HOXC10,NKX2-5,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,E2F1,FER1L6,IGF2BP3,LHX2,ALX1,ETV4,UBE2S,TRIM67,SIX2,TBX18,FEZF2,PANX2,TOP2A,ASTL,IGF2BP1,SLC7A5,PKP3,GBX2,LIN28B,HNF1B,CCL5,ISL2,UBE2C,VTCN1,PF4,DTL,HOXA10,TESC,AURKB,CDKN2A,EN2,GATA3,TPX2,CXCR3,TRIM31,CDT1,HAND1,HCLS1,ANKRD1,SERPINB3,FOXD3,IL1B,CD6,DLX1,CD2,CCND3,RBM38,FOXM1,IQGAP3,IL1A,PDE4B,PLK1,FOXA3,HELZ2,PITX1,SASH3,LHX1,GATA4,MYCN,RUNX3
down	GO:0090307	mitotic spindle assembly	GO:BP	1.63e-02	8	76	0.0287	0.1053	MYBL2,AURKB,KIF4A,TPX2,BIRC5,INCENP,PLK1,PRC1
down	REAC:R-HSA-2500257	Resolution of Sister Chromatid Cohesion	REAC	1.65e-02	10	124	0.0552	0.0806	CDCA5,KIF2C,AURKB,BIRC5,TUBB4A,ZWINT,INCENP,PLK1,CENPA,CCNB1
up	GO:0002237	response to molecule of bacterial origin	GO:BP	1.67e-02	13	357	0.0743	0.0364	IL36G,CXCL1,CCL2,CXCL8,CSF2,TNIP3,EDN1,CXCL2,BCL10,IL24,SSC5D,SOD2,CSF3
down	GO:0008219	cell death	GO:BP	1.68e-02	50	1991	0.1792	0.0251	MAGEA4,EEF1A2,PRAME,MYBL2,NKX2-5,NEFL,POU4F1,FGB,HOXA13,LCK,E2F1,TOP2A,EGLN3,SLC7A5,HNF1B,CCL5,ALOX12,G6PD,VTCN1,PTPRH,MCM2,PF4,GZMH,HHIP,RTKN2,AURKB,CDKN2A,EN2,UNC5D,GATA3,TPX2,CXCR3,BIRC5,CXCR4,GZMA,LYPD3,HCLS1,ANKRD1,IL1B,DLX1,CD2,IL1A,PLK1,PRR7,ESPL1,CORO1A,TSC22D3,IL2RB,GATA4,ADORA2A
down	GO:0010948	negative regulation of cell cycle process	GO:BP	1.75e-02	15	289	0.0538	0.0519	E2F1,PKMYT1,DTL,CDC45,AURKB,BIRC5,CDT1,ZWINT,OVOL1,CDC6,INCENP,PLK1,ESPL1,TICRR,CCNB1
up	GO:0006954	inflammatory response	GO:BP	1.82e-02	21	862	0.1200	0.0244	CCL20,IL36G,CXCL1,F3,CCL7,CCL11,CCL2,CXCL8,CCL24,IER3,TNIP3,CCL18,IL1RN,PLA2G2A,CSNK1A1,CCL13,IGF1,CXCL2,LILRB4,DUOXA2,CXCL17
down	GO:0009891	positive regulation of biosynthetic process	GO:BP	1.88e-02	62	2696	0.2222	0.0230	HOXB9,ZIC2,ZNF683,MYBL2,HOXC13,HOXC10,NKX2-5,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,E2F1,FER1L6,IGF2BP3,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,PANX2,TOP2A,ASTL,IGF2BP1,SLC7A5,PKP3,GBX2,LIN28B,HNF1B,CCL5,ISL2,VTCN1,PF4,HOXA10,TESC,CDKN2A,EN2,GATA3,CXCR3,TRIM31,HAND1,HCLS1,ANKRD1,FOXD3,IL1B,CD6,DLX1,CD2,RBM38,FOXM1,IQGAP3,IL1A,PDE4B,FOXA3,HELZ2,PITX1,SASH3,LHX1,GATA4,MYCN,RUNX3
up	GO:0005102	signaling receptor binding	GO:MF	1.90e-02	30	1521	0.1667	0.0197	CCL20,IL36G,CXCL1,CCL7,COMP,MRAP,CCL11,CCL2,RETN,CXCL8,CSF2,CCL24,CCL18,IL1RN,EDN1,SCGB3A1,ARRDC3,CCL13,IGF1,CXCL2,CCL15-CCL14,EFNA5,SFRP2,IL24,ITGA2,ULBP3,CSF3,FCER2,SEMA3A,COL3A1
up	GO:0050794	regulation of cellular process	GO:BP	1.90e-02	127	11946	0.7257	0.0106	GPR22,CCL20,IL36G,CXCL1,F3,PARD6B,CCL7,COMP,RELL1,MRAP,CCL11,CCL2,RETN,CXCL8,APOC1,PPP1R14C,MS4A6E,DDAH1,ASPN,CSF2,CCL24,TMEM33,MMP7,SLN,SAR1A,DOCK5,ZNF165,EIF4E,DPPA3,IER3,TNIP3,CCL18,C14ORF39,UGCG,IL1RN,EDN1,FGFBP1,TSC22D2,SCGB3A1,EEF1E1,RPF2,WDR36,DNAJC3,AEBP2,PLA2G2A,ARRDC3,STRN3,CEACAM1,MTPAP,RAP2B,GKN2,ZNF723,SOX4,CSNK1A1,THBS2,NAA15,EYA3,OCLN,TBL1XR1,SDR16C5,VSNL1,WDR43,CCL13,HPSE2,IGF1,CXCL2,PLN,CCL15-CCL14,ANXA3,GAREM1,APOC2,TFAP2C,ACER1,EFNA5,SFRP2,CAPZA1,FTMT,ASNS,CACUL1,PAK1IP1,ZNF121,EIF2S1,BCL10,IL24,TBC1D24,SSC5D,TLK1,ZNF195,ITGA2,CLIC2,SPINK1,SPDYE8,RUFY3,SOD2,ULBP3,ELN,UTF1,RAB38,EXPH5,TMEM215,POU2F3,DDX21,USP44,PPP1CB,ERO1A,GLRA1,CMKLR2,LILRB4,FICD,CSF3,FCER2,SEMA3A,COL1A2,VMP1,LMO3,BZW2,CDX1,ROS1,DUOXA2,SRSF6,EID3,CBLN4,BAG4,COL3A1,PFKFB2,CXCL17,CHP1
up	GO:1901894	regulation of ATPase-coupled calcium transmembrane transporter activity	GO:BP	1.92e-02	3	6	0.0171	0.5000	SLN,PLN,VMP1
down	GO:0051254	positive regulation of RNA metabolic process	GO:BP	1.99e-02	47	1835	0.1685	0.0256	HOXB9,ZIC2,MYBL2,HOXC13,HOXC10,NKX2-5,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,E2F1,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,TOP2A,IGF2BP1,GBX2,LIN28B,HNF1B,ISL2,PF4,HOXA10,TESC,CDKN2A,EN2,GATA3,CXCR3,TRIM31,HAND1,HCLS1,ANKRD1,FOXD3,IL1B,DLX1,FOXM1,IL1A,FOXA3,HELZ2,PITX1,LHX1,GATA4,MYCN,RUNX3
down	REAC:R-HSA-5578749	Transcriptional regulation by small RNAs	REAC	2.00e-02	9	102	0.0497	0.0882	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0051987	positive regulation of attachment of spindle microtubules to kinetochore	GO:BP	2.02e-02	4	11	0.0143	0.3636	AURKB,BIRC5,INCENP,CCNB1
down	GO:0007420	brain development	GO:BP	2.04e-02	26	754	0.0932	0.0345	NR0B1,ZIC2,INA,NEFL,POU4F1,NRCAM,E2F1,LHX8,LHX2,RAC3,FEZF2,IGF2BP1,PRDM13,GRIN2D,GBX2,HNF1B,G6PD,EN2,DMRTA2,CXCR4,MBOAT7,DLX1,TACC3,SYNGR3,PITX1,LHX1
down	REAC:R-HSA-1474165	Reproduction	REAC	2.07e-02	11	154	0.0608	0.0714	H2BC17,H3C10,H4C5,H3C11,H3C12,CXCR4,H3C14,H2BC11,LMNB1,H4C2,H4C14
down	GO:0051310	metaphase chromosome alignment	GO:BP	2.23e-02	9	104	0.0323	0.0865	CDCA5,KIF2C,AURKB,BIRC5,CDT1,ZWINT,INCENP,SEPTIN1,CCNB1
down	GO:0060322	head development	GO:BP	2.29e-02	27	806	0.0968	0.0335	NR0B1,ZIC2,INA,NEFL,POU4F1,NRCAM,E2F1,LHX8,LHX2,RAC3,FEZF2,IGF2BP1,PRDM13,GRIN2D,GBX2,HNF1B,STRA6,G6PD,EN2,DMRTA2,CXCR4,MBOAT7,DLX1,TACC3,SYNGR3,PITX1,LHX1
up	GO:0071222	cellular response to lipopolysaccharide	GO:BP	2.30e-02	10	215	0.0571	0.0465	IL36G,CXCL1,CCL2,CXCL8,CSF2,TNIP3,CXCL2,BCL10,IL24,CSF3
down	REAC:R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	REAC	2.31e-02	10	129	0.0552	0.0775	H2BC17,H3C10,H4C5,H3C11,GATA3,H3C12,H3C14,H2BC11,H4C2,H4C14
down	REAC:R-HSA-5250913	Positive epigenetic regulation of rRNA expression	REAC	2.34e-02	9	104	0.0497	0.0865	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
up	KEGG:05323	Rheumatoid arthritis	KEGG	2.38e-02	6	88	0.0690	0.0682	CCL20,CXCL1,CCL2,CXCL8,CSF2,CXCL2
